frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y,face_4_tl_x,face_4_tl_y,face_4_br_x,face_4_br_y
47462,26:22.000,26:22.025,3,699.0,659.0,858.0,878.0,177.0,610.0,357.0,820.0,1186.0,599.0,1325.0,798.0,,,,,,,,
47477,26:22.500,26:22.525,3,147.0,612.0,330.0,821.0,680.0,662.0,839.0,877.0,1171.0,592.0,1312.0,795.0,,,,,,,,
47492,26:23.000,26:23.027,3,700.0,678.0,859.0,891.0,176.0,636.0,356.0,841.0,1191.0,601.0,1331.0,796.0,,,,,,,,
47507,26:23.500,26:23.527,3,655.0,675.0,816.0,893.0,116.0,634.0,302.0,842.0,1153.0,604.0,1292.0,797.0,,,,,,,,
47522,26:24.000,26:24.027,3,168.0,653.0,348.0,852.0,690.0,681.0,851.0,896.0,1179.0,608.0,1317.0,805.0,,,,,,,,
47537,26:24.500,26:24.527,3,172.0,640.0,353.0,844.0,696.0,679.0,855.0,892.0,1188.0,603.0,1327.0,800.0,,,,,,,,
47552,26:25.000,26:25.027,3,172.0,631.0,354.0,836.0,696.0,667.0,855.0,885.0,1189.0,597.0,1327.0,796.0,,,,,,,,
47567,26:25.500,26:25.527,3,673.0,673.0,834.0,888.0,143.0,632.0,325.0,836.0,1168.0,600.0,1309.0,796.0,,,,,,,,
47582,26:26.000,26:26.027,3,113.0,629.0,300.0,839.0,653.0,678.0,812.0,892.0,1155.0,610.0,1294.0,803.0,,,,,,,,
47597,26:26.500,26:26.527,3,101.0,632.0,289.0,842.0,645.0,679.0,806.0,893.0,1147.0,608.0,1285.0,800.0,,,,,,,,
47612,26:27.000,26:27.027,3,879.0,733.0,1031.0,947.0,1355.0,636.0,1496.0,825.0,414.0,713.0,571.0,902.0,,,,,,,,
47627,26:27.500,26:27.528,3,920.0,896.0,1069.0,1115.0,467.0,863.0,616.0,1053.0,1398.0,816.0,1539.0,1004.0,,,,,,,,
47642,26:28.000,26:28.028,3,925.0,938.0,1074.0,1154.0,1407.0,892.0,1548.0,1079.0,495.0,873.0,641.0,1063.0,,,,,,,,
47657,26:28.500,26:28.528,3,966.0,953.0,1119.0,1168.0,540.0,849.0,688.0,1043.0,1470.0,959.0,1620.0,1153.0,,,,,,,,
47672,26:29.000,26:29.028,3,287.0,784.0,464.0,1002.0,781.0,909.0,945.0,1134.0,1301.0,914.0,1446.0,1114.0,,,,,,,,
47687,26:29.500,26:29.528,3,891.0,875.0,1047.0,1090.0,435.0,759.0,599.0,955.0,1411.0,885.0,1556.0,1090.0,,,,,,,,
47702,26:30.000,26:30.028,3,761.0,841.0,924.0,1063.0,270.0,710.0,446.0,921.0,1286.0,854.0,1431.0,1060.0,,,,,,,,
47717,26:30.500,26:30.528,3,622.0,757.0,796.0,985.0,75.0,619.0,272.0,839.0,1168.0,780.0,1310.0,977.0,,,,,,,,
47732,26:31.000,26:31.028,3,767.0,764.0,931.0,985.0,267.0,643.0,444.0,859.0,1292.0,763.0,1439.0,967.0,,,,,,,,
47747,26:31.500,26:31.530,3,950.0,704.0,1107.0,923.0,495.0,593.0,652.0,790.0,1464.0,707.0,1614.0,911.0,,,,,,,,
47762,26:32.000,26:32.030,3,973.0,754.0,1128.0,968.0,521.0,635.0,677.0,831.0,1474.0,760.0,1624.0,963.0,,,,,,,,
47777,26:32.500,26:32.530,3,867.0,638.0,1026.0,856.0,382.0,516.0,547.0,719.0,1370.0,653.0,1517.0,847.0,,,,,,,,
47792,26:33.000,26:33.030,3,900.0,665.0,1058.0,881.0,418.0,546.0,582.0,752.0,1398.0,671.0,1548.0,872.0,,,,,,,,
47807,26:33.500,26:33.530,3,999.0,703.0,1153.0,920.0,542.0,583.0,695.0,780.0,1501.0,717.0,1651.0,920.0,,,,,,,,
47822,26:34.000,26:34.030,3,908.0,735.0,1066.0,951.0,431.0,620.0,594.0,820.0,1407.0,745.0,1556.0,941.0,,,,,,,,
47837,26:34.500,26:34.530,3,915.0,724.0,1071.0,941.0,441.0,612.0,600.0,811.0,1416.0,720.0,1563.0,924.0,,,,,,,,
47852,26:35.000,26:35.030,3,949.0,745.0,1104.0,961.0,483.0,648.0,638.0,843.0,1448.0,725.0,1598.0,935.0,,,,,,,,
47867,26:35.500,26:35.530,3,1060.0,733.0,1215.0,947.0,1564.0,725.0,1719.0,933.0,615.0,627.0,763.0,819.0,,,,,,,,
47882,26:36.000,26:36.032,3,887.0,725.0,1044.0,943.0,407.0,611.0,570.0,814.0,1389.0,733.0,1534.0,929.0,,,,,,,,
47897,26:36.500,26:36.532,3,892.0,759.0,1049.0,977.0,417.0,636.0,579.0,835.0,1387.0,768.0,1537.0,972.0,,,,,,,,
47912,26:37.000,26:37.032,3,910.0,778.0,1066.0,999.0,434.0,665.0,593.0,865.0,1412.0,793.0,1559.0,997.0,,,,,,,,
47927,26:37.500,26:37.532,3,826.0,712.0,985.0,932.0,327.0,579.0,498.0,789.0,1331.0,740.0,1479.0,936.0,,,,,,,,
47942,26:38.000,26:38.032,3,847.0,746.0,1004.0,962.0,354.0,626.0,519.0,828.0,1354.0,762.0,1498.0,957.0,,,,,,,,
47957,26:38.500,26:38.532,3,279.0,623.0,451.0,835.0,787.0,764.0,949.0,983.0,1298.0,783.0,1440.0,986.0,,,,,,,,
47972,26:39.000,26:39.032,3,286.0,596.0,459.0,803.0,804.0,728.0,964.0,947.0,1311.0,740.0,1454.0,937.0,,,,,,,,
47987,26:39.500,26:39.532,3,882.0,749.0,1037.0,966.0,387.0,630.0,551.0,835.0,1381.0,753.0,1528.0,951.0,,,,,,,,
48002,26:40.000,26:40.025,3,1223.0,736.0,1378.0,951.0,1743.0,752.0,1907.0,962.0,796.0,618.0,935.0,810.0,,,,,,,,
48017,26:40.500,26:40.525,3,1507.0,742.0,1668.0,961.0,2089.0,752.0,2295.0,987.0,1086.0,637.0,1219.0,818.0,,,,,,,,
48032,26:41.000,26:41.025,3,1490.0,720.0,1652.0,942.0,1073.0,608.0,1206.0,793.0,2069.0,750.0,2268.0,978.0,,,,,,,,
48047,26:41.500,26:41.525,3,1470.0,696.0,1633.0,922.0,1057.0,587.0,1190.0,776.0,2043.0,721.0,2242.0,953.0,,,,,,,,
48062,26:42.000,26:42.025,3,1427.0,713.0,1586.0,932.0,1018.0,599.0,1151.0,784.0,1988.0,734.0,2176.0,963.0,,,,,,,,
48077,26:42.500,26:42.525,3,1409.0,736.0,1570.0,952.0,1003.0,623.0,1138.0,809.0,1965.0,754.0,2155.0,987.0,,,,,,,,
48092,26:43.000,26:43.025,3,1351.0,716.0,1510.0,931.0,1896.0,738.0,2074.0,959.0,939.0,607.0,1077.0,793.0,,,,,,,,
48107,26:43.500,26:43.525,3,1372.0,711.0,1530.0,925.0,965.0,591.0,1097.0,774.0,1919.0,748.0,2101.0,967.0,,,,,,,,
48122,26:44.000,26:44.025,3,1903.0,714.0,2085.0,939.0,1362.0,688.0,1518.0,902.0,949.0,569.0,1085.0,759.0,,,,,,,,
48137,26:44.500,26:44.527,3,1349.0,707.0,1509.0,919.0,1893.0,734.0,2071.0,952.0,946.0,589.0,1082.0,781.0,,,,,,,,
48152,26:45.000,26:45.027,3,1350.0,693.0,1509.0,907.0,1890.0,720.0,2073.0,942.0,954.0,579.0,1092.0,770.0,,,,,,,,
48167,26:45.500,26:45.527,3,1337.0,677.0,1495.0,894.0,1862.0,706.0,2042.0,932.0,925.0,559.0,1061.0,751.0,,,,,,,,
48182,26:46.000,26:46.027,3,1338.0,665.0,1499.0,881.0,908.0,552.0,1046.0,744.0,1856.0,701.0,2032.0,912.0,,,,,,,,
48197,26:46.500,26:46.527,3,1297.0,645.0,1455.0,865.0,1794.0,668.0,1964.0,879.0,854.0,524.0,993.0,715.0,,,,,,,,
48212,26:47.000,26:47.027,3,1321.0,655.0,1480.0,876.0,1808.0,661.0,1981.0,878.0,866.0,537.0,1004.0,725.0,,,,,,,,
48227,26:47.500,26:47.527,3,1283.0,657.0,1443.0,885.0,1755.0,648.0,1927.0,870.0,826.0,541.0,967.0,733.0,,,,,,,,
48242,26:48.000,26:48.027,3,1268.0,646.0,1426.0,883.0,833.0,536.0,972.0,729.0,1777.0,656.0,1947.0,874.0,,,,,,,,
48257,26:48.500,26:48.528,3,1290.0,663.0,1449.0,887.0,1789.0,655.0,1959.0,876.0,842.0,535.0,978.0,724.0,,,,,,,,
48272,26:49.000,26:49.028,3,1276.0,677.0,1436.0,908.0,1760.0,668.0,1929.0,884.0,817.0,540.0,960.0,729.0,,,,,,,,
48287,26:49.500,26:49.528,3,873.0,662.0,1032.0,889.0,334.0,527.0,503.0,734.0,1346.0,671.0,1491.0,869.0,,,,,,,,
48302,26:50.000,26:50.028,3,922.0,637.0,1080.0,871.0,374.0,516.0,543.0,730.0,1395.0,633.0,1544.0,840.0,,,,,,,,
48317,26:50.500,26:50.528,3,970.0,648.0,1125.0,864.0,449.0,531.0,608.0,741.0,1427.0,645.0,1577.0,855.0,,,,,,,,
48332,26:51.000,26:51.028,3,802.0,777.0,936.0,958.0,1252.0,853.0,1401.0,1061.0,1704.0,840.0,1866.0,1046.0,,,,,,,,
48347,26:51.500,26:51.528,3,902.0,779.0,1030.0,955.0,1765.0,770.0,1926.0,981.0,1321.0,825.0,1465.0,1030.0,,,,,,,,
48362,26:52.000,26:52.028,3,780.0,759.0,915.0,933.0,1200.0,744.0,1342.0,942.0,1630.0,632.0,1778.0,824.0,,,,,,,,
48377,26:52.500,26:52.528,3,728.0,696.0,872.0,882.0,1154.0,688.0,1297.0,890.0,1586.0,568.0,1738.0,772.0,,,,,,,,
48392,26:53.000,26:53.030,3,680.0,735.0,819.0,916.0,1110.0,759.0,1257.0,963.0,1553.0,679.0,1706.0,884.0,,,,,,,,
48407,26:53.500,26:53.530,3,699.0,636.0,839.0,822.0,1136.0,676.0,1282.0,881.0,1590.0,619.0,1743.0,819.0,,,,,,,,
48422,26:54.000,26:54.030,3,698.0,660.0,833.0,837.0,1143.0,702.0,1285.0,907.0,1589.0,653.0,1743.0,851.0,,,,,,,,
48437,26:54.500,26:54.530,3,683.0,652.0,820.0,829.0,1136.0,702.0,1280.0,916.0,1581.0,652.0,1734.0,845.0,,,,,,,,
48452,26:55.000,26:55.030,3,672.0,655.0,807.0,829.0,1129.0,688.0,1275.0,897.0,1583.0,642.0,1735.0,835.0,,,,,,,,
48467,26:55.500,26:55.530,3,664.0,666.0,799.0,844.0,1119.0,698.0,1263.0,904.0,1572.0,646.0,1725.0,842.0,,,,,,,,
48482,26:56.000,26:56.030,3,653.0,668.0,787.0,852.0,1110.0,707.0,1256.0,912.0,1562.0,644.0,1714.0,841.0,,,,,,,,
48497,26:56.500,26:56.530,3,667.0,666.0,801.0,851.0,1131.0,703.0,1276.0,907.0,1575.0,632.0,1730.0,829.0,,,,,,,,
48512,26:57.000,26:57.032,3,678.0,662.0,817.0,837.0,1133.0,696.0,1277.0,911.0,1577.0,624.0,1731.0,822.0,,,,,,,,
48527,26:57.500,26:57.532,3,646.0,675.0,786.0,864.0,1101.0,715.0,1245.0,928.0,1541.0,650.0,1693.0,843.0,,,,,,,,
48542,26:58.000,26:58.032,3,696.0,660.0,833.0,842.0,1134.0,706.0,1279.0,923.0,1580.0,646.0,1732.0,841.0,,,,,,,,
48557,26:58.500,26:58.532,3,544.0,653.0,689.0,845.0,997.0,689.0,1146.0,894.0,1434.0,614.0,1578.0,809.0,,,,,,,,
48572,26:59.000,26:59.032,3,747.0,661.0,881.0,852.0,1159.0,694.0,1307.0,899.0,1606.0,614.0,1759.0,812.0,,,,,,,,
48587,26:59.500,26:59.532,3,871.0,659.0,1001.0,840.0,1270.0,689.0,1415.0,899.0,1731.0,611.0,1892.0,815.0,,,,,,,,
48602,27:00.000,27:00.023,3,922.0,678.0,1048.0,855.0,1327.0,719.0,1473.0,931.0,1797.0,650.0,1964.0,858.0,,,,,,,,
48617,27:00.500,27:00.523,3,788.0,663.0,920.0,843.0,1222.0,708.0,1367.0,917.0,1680.0,637.0,1839.0,837.0,,,,,,,,
48632,27:01.000,27:01.023,3,755.0,669.0,891.0,870.0,1197.0,722.0,1344.0,934.0,1648.0,653.0,1805.0,855.0,,,,,,,,
48647,27:01.500,27:01.525,3,726.0,682.0,867.0,874.0,1195.0,722.0,1342.0,939.0,1645.0,650.0,1800.0,849.0,,,,,,,,
48662,27:02.000,27:02.025,3,768.0,635.0,904.0,819.0,1200.0,695.0,1347.0,912.0,1662.0,631.0,1822.0,839.0,,,,,,,,
48677,27:02.500,27:02.525,3,842.0,709.0,974.0,895.0,1244.0,745.0,1392.0,957.0,1718.0,672.0,1882.0,878.0,,,,,,,,
48692,27:03.000,27:03.025,3,1048.0,678.0,1199.0,891.0,624.0,632.0,766.0,817.0,1501.0,626.0,1653.0,826.0,,,,,,,,
48707,27:03.500,27:03.525,3,1032.0,634.0,1155.0,801.0,1466.0,650.0,1619.0,871.0,1985.0,552.0,2174.0,781.0,,,,,,,,
48722,27:04.000,27:04.025,3,1317.0,716.0,1466.0,933.0,890.0,672.0,1018.0,849.0,1801.0,649.0,1968.0,856.0,,,,,,,,
48737,27:04.500,27:04.525,3,823.0,739.0,976.0,956.0,299.0,695.0,461.0,895.0,1280.0,695.0,1419.0,877.0,,,,,,,,
48752,27:05.000,27:05.025,3,903.0,710.0,1054.0,926.0,395.0,661.0,551.0,862.0,1358.0,671.0,1503.0,855.0,,,,,,,,
48767,27:05.500,27:05.525,3,996.0,644.0,1142.0,857.0,520.0,608.0,670.0,801.0,1450.0,581.0,1600.0,787.0,,,,,,,,
48782,27:06.000,27:06.027,3,1115.0,590.0,1261.0,801.0,654.0,549.0,795.0,742.0,1563.0,524.0,1716.0,737.0,,,,,,,,
48797,27:06.500,27:06.527,3,1522.0,547.0,1672.0,761.0,1103.0,628.0,1250.0,840.0,631.0,594.0,773.0,785.0,,,,,,,,
48812,27:07.000,27:07.027,3,1093.0,666.0,1238.0,874.0,1454.0,584.0,1608.0,788.0,636.0,636.0,777.0,819.0,,,,,,,,
48827,27:07.500,27:07.527,3,1409.0,587.0,1568.0,798.0,631.0,650.0,771.0,834.0,1080.0,681.0,1227.0,890.0,,,,,,,,
48842,27:08.000,27:08.027,3,1390.0,569.0,1554.0,793.0,628.0,651.0,769.0,835.0,1085.0,679.0,1230.0,890.0,,,,,,,,
48857,27:08.500,27:08.527,3,1361.0,628.0,1516.0,840.0,1007.0,745.0,1154.0,945.0,536.0,703.0,683.0,894.0,,,,,,,,
48872,27:09.000,27:09.027,3,1380.0,651.0,1532.0,861.0,971.0,753.0,1120.0,962.0,495.0,716.0,646.0,911.0,,,,,,,,
48887,27:09.500,27:09.527,3,494.0,671.0,649.0,870.0,1394.0,620.0,1548.0,823.0,957.0,710.0,1106.0,912.0,,,,,,,,
48902,27:10.000,27:10.028,3,1396.0,623.0,1552.0,831.0,506.0,670.0,660.0,865.0,966.0,710.0,1113.0,914.0,,,,,,,,
48917,27:10.500,27:10.528,3,1387.0,637.0,1541.0,848.0,953.0,723.0,1100.0,925.0,510.0,683.0,662.0,879.0,,,,,,,,
48932,27:11.000,27:11.028,3,950.0,720.0,1097.0,924.0,1380.0,636.0,1534.0,843.0,493.0,673.0,644.0,865.0,,,,,,,,
48947,27:11.500,27:11.528,3,1353.0,654.0,1508.0,866.0,929.0,734.0,1076.0,940.0,479.0,691.0,630.0,881.0,,,,,,,,
48962,27:12.000,27:12.028,3,918.0,733.0,1069.0,939.0,1348.0,663.0,1501.0,867.0,467.0,691.0,619.0,884.0,,,,,,,,
48977,27:12.500,27:12.528,3,1405.0,645.0,1562.0,854.0,530.0,669.0,676.0,859.0,972.0,718.0,1119.0,921.0,,,,,,,,
48992,27:13.000,27:13.028,3,608.0,645.0,750.0,828.0,1476.0,595.0,1635.0,812.0,1047.0,673.0,1195.0,879.0,,,,,,,,
49007,27:13.500,27:13.528,3,1502.0,661.0,1660.0,870.0,633.0,696.0,776.0,884.0,1088.0,728.0,1232.0,931.0,,,,,,,,
49022,27:14.000,27:14.028,3,1508.0,726.0,1667.0,934.0,641.0,773.0,781.0,955.0,1097.0,795.0,1245.0,1001.0,,,,,,,,
49037,27:14.500,27:14.530,3,1524.0,710.0,1684.0,921.0,660.0,756.0,798.0,937.0,1099.0,786.0,1245.0,990.0,,,,,,,,
49052,27:15.000,27:15.030,3,1748.0,731.0,1923.0,953.0,884.0,761.0,1014.0,936.0,1293.0,794.0,1442.0,1005.0,,,,,,,,
49067,27:15.500,27:15.530,3,1105.0,683.0,1229.0,853.0,2026.0,692.0,2231.0,922.0,1511.0,738.0,1667.0,948.0,,,,,,,,
49082,27:16.000,27:16.030,3,1877.0,764.0,2066.0,989.0,994.0,721.0,1120.0,893.0,1395.0,788.0,1546.0,998.0,,,,,,,,
49097,27:16.500,27:16.530,3,1958.0,791.0,2152.0,1019.0,1054.0,749.0,1179.0,925.0,1462.0,812.0,1618.0,1025.0,,,,,,,,
49112,27:17.000,27:17.030,3,1836.0,713.0,2021.0,937.0,956.0,694.0,1083.0,873.0,1367.0,757.0,1517.0,961.0,,,,,,,,
49127,27:17.500,27:17.530,3,1773.0,692.0,1949.0,911.0,1311.0,749.0,1458.0,950.0,896.0,693.0,1028.0,876.0,,,,,,,,
49142,27:18.000,27:18.030,3,834.0,682.0,966.0,863.0,1686.0,622.0,1856.0,840.0,1253.0,714.0,1399.0,916.0,,,,,,,,
49157,27:18.500,27:18.532,3,733.0,662.0,868.0,838.0,1579.0,604.0,1737.0,814.0,1162.0,692.0,1307.0,896.0,,,,,,,,
49172,27:19.000,27:19.032,3,752.0,651.0,884.0,828.0,1611.0,607.0,1772.0,825.0,1173.0,685.0,1321.0,893.0,,,,,,,,
49187,27:19.500,27:19.523,3,747.0,661.0,880.0,841.0,1657.0,620.0,1820.0,828.0,1167.0,695.0,1314.0,899.0,,,,,,,,
49202,27:20.000,27:20.023,3,783.0,657.0,915.0,835.0,1705.0,624.0,1869.0,837.0,1201.0,693.0,1347.0,897.0,,,,,,,,
49217,27:20.500,27:20.523,3,762.0,656.0,893.0,832.0,1642.0,619.0,1806.0,841.0,1180.0,686.0,1327.0,895.0,,,,,,,,
49232,27:21.000,27:21.023,3,1605.0,633.0,1770.0,851.0,729.0,660.0,864.0,839.0,1164.0,699.0,1308.0,903.0,,,,,,,,
49247,27:21.500,27:21.523,3,1613.0,614.0,1775.0,835.0,729.0,645.0,864.0,823.0,1163.0,687.0,1309.0,893.0,,,,,,,,
49262,27:22.000,27:22.023,3,700.0,655.0,834.0,831.0,1582.0,628.0,1745.0,845.0,1131.0,699.0,1276.0,904.0,,,,,,,,
49277,27:22.500,27:22.523,3,1599.0,691.0,1761.0,905.0,1154.0,759.0,1302.0,973.0,714.0,709.0,850.0,895.0,,,,,,,,
49292,27:23.000,27:23.025,3,1573.0,726.0,1733.0,941.0,686.0,767.0,825.0,952.0,1142.0,815.0,1288.0,1033.0,,,,,,,,
49307,27:23.500,27:23.525,3,1604.0,739.0,1767.0,956.0,1156.0,821.0,1305.0,1038.0,711.0,784.0,844.0,965.0,,,,,,,,
49322,27:24.000,27:24.025,3,1595.0,711.0,1757.0,925.0,1149.0,793.0,1294.0,1012.0,694.0,758.0,827.0,936.0,,,,,,,,
49337,27:24.500,27:24.525,3,744.0,724.0,874.0,895.0,1633.0,677.0,1800.0,891.0,1178.0,750.0,1324.0,959.0,,,,,,,,
49352,27:25.000,27:25.025,3,719.0,741.0,852.0,917.0,1608.0,703.0,1773.0,915.0,1157.0,783.0,1302.0,998.0,,,,,,,,
49367,27:25.500,27:25.525,3,1026.0,751.0,1173.0,965.0,1474.0,687.0,1630.0,893.0,573.0,691.0,717.0,885.0,,,,,,,,
49382,27:26.000,27:26.025,3,1478.0,645.0,1634.0,856.0,1047.0,712.0,1195.0,921.0,578.0,667.0,721.0,850.0,,,,,,,,
49397,27:26.500,27:26.525,3,1469.0,647.0,1626.0,859.0,1030.0,716.0,1176.0,928.0,565.0,668.0,709.0,853.0,,,,,,,,
49412,27:27.000,27:27.027,3,577.0,687.0,721.0,871.0,1043.0,742.0,1189.0,955.0,1479.0,684.0,1635.0,890.0,,,,,,,,
49427,27:27.500,27:27.527,3,1560.0,643.0,1721.0,856.0,669.0,670.0,806.0,848.0,1118.0,712.0,1262.0,920.0,,,,,,,,
49442,27:28.000,27:28.027,3,1616.0,604.0,1777.0,825.0,725.0,663.0,860.0,837.0,1177.0,691.0,1324.0,900.0,,,,,,,,
49457,27:28.500,27:28.527,3,671.0,684.0,807.0,859.0,1559.0,622.0,1718.0,832.0,1119.0,717.0,1267.0,921.0,,,,,,,,
49472,27:29.000,27:29.027,3,1519.0,658.0,1677.0,875.0,637.0,753.0,778.0,930.0,1082.0,769.0,1231.0,977.0,,,,,,,,
49487,27:29.500,27:29.527,3,1760.0,594.0,1932.0,824.0,894.0,678.0,1020.0,847.0,1304.0,707.0,1451.0,907.0,,,,,,,,
49502,27:30.000,27:30.027,3,1353.0,532.0,1496.0,735.0,496.0,579.0,638.0,764.0,948.0,633.0,1086.0,826.0,,,,,,,,
49517,27:30.500,27:30.527,3,465.0,464.0,613.0,653.0,1338.0,444.0,1485.0,639.0,927.0,535.0,1066.0,729.0,,,,,,,,
49532,27:31.000,27:31.027,3,623.0,583.0,757.0,762.0,1455.0,529.0,1605.0,728.0,1051.0,635.0,1184.0,823.0,,,,,,,,
49547,27:31.500,27:31.528,3,747.0,727.0,873.0,899.0,1556.0,671.0,1708.0,873.0,1145.0,756.0,1280.0,949.0,,,,,,,,
49562,27:32.000,27:32.028,3,1672.0,784.0,1828.0,984.0,877.0,849.0,999.0,1015.0,1261.0,865.0,1397.0,1064.0,,,,,,,,
49577,27:32.500,27:32.528,3,791.0,988.0,916.0,1161.0,1173.0,1000.0,1315.0,1205.0,1595.0,916.0,1747.0,1115.0,,,,,,,,
49592,27:33.000,27:33.028,3,762.0,1052.0,893.0,1237.0,1594.0,1000.0,1747.0,1200.0,1165.0,1080.0,1306.0,1285.0,,,,,,,,
49607,27:33.500,27:33.528,3,787.0,1025.0,911.0,1215.0,1624.0,991.0,1776.0,1184.0,1194.0,1054.0,1335.0,1262.0,,,,,,,,
49622,27:34.000,27:34.028,3,680.0,1091.0,812.0,1282.0,1517.0,1022.0,1667.0,1217.0,1095.0,1103.0,1235.0,1300.0,,,,,,,,
49637,27:34.500,27:34.528,3,1107.0,963.0,1242.0,1154.0,707.0,936.0,837.0,1115.0,1525.0,883.0,1670.0,1077.0,,,,,,,,
49652,27:35.000,27:35.028,3,661.0,858.0,790.0,1032.0,1061.0,878.0,1197.0,1071.0,1480.0,805.0,1622.0,992.0,,,,,,,,
49667,27:35.500,27:35.530,3,655.0,859.0,787.0,1028.0,1066.0,868.0,1202.0,1062.0,1483.0,784.0,1625.0,974.0,,,,,,,,
49682,27:36.000,27:36.030,3,784.0,757.0,907.0,920.0,1179.0,779.0,1314.0,964.0,1604.0,701.0,1752.0,894.0,,,,,,,,
49697,27:36.500,27:36.530,3,723.0,662.0,849.0,825.0,1122.0,676.0,1256.0,863.0,1541.0,596.0,1686.0,790.0,,,,,,,,
49712,27:37.000,27:37.030,3,707.0,695.0,835.0,864.0,1108.0,723.0,1241.0,902.0,1527.0,632.0,1673.0,824.0,,,,,,,,
49727,27:37.500,27:37.530,3,674.0,671.0,803.0,842.0,1502.0,607.0,1643.0,796.0,1079.0,690.0,1215.0,878.0,,,,,,,,
49742,27:38.000,27:38.030,3,691.0,704.0,819.0,878.0,1090.0,733.0,1222.0,914.0,1508.0,659.0,1652.0,848.0,,,,,,,,
49757,27:38.500,27:38.530,3,694.0,688.0,821.0,856.0,1092.0,708.0,1226.0,892.0,1505.0,638.0,1648.0,824.0,,,,,,,,
49772,27:39.000,27:39.030,3,713.0,655.0,840.0,822.0,1119.0,673.0,1253.0,862.0,1511.0,602.0,1659.0,797.0,,,,,,,,
49787,27:39.500,27:39.530,3,709.0,641.0,835.0,808.0,1123.0,659.0,1259.0,842.0,1515.0,580.0,1662.0,777.0,,,,,,,,
49802,27:40.000,27:40.023,3,1117.0,657.0,1252.0,840.0,699.0,640.0,828.0,808.0,1507.0,575.0,1653.0,774.0,,,,,,,,
49817,27:40.500,27:40.523,3,701.0,642.0,828.0,810.0,1117.0,657.0,1251.0,856.0,1506.0,577.0,1650.0,776.0,,,,,,,,
49832,27:41.000,27:41.023,3,697.0,643.0,825.0,814.0,1112.0,661.0,1247.0,846.0,1505.0,578.0,1650.0,775.0,,,,,,,,
49847,27:41.500,27:41.523,3,1147.0,687.0,1281.0,870.0,739.0,672.0,863.0,837.0,1543.0,606.0,1689.0,799.0,,,,,,,,
49862,27:42.000,27:42.023,3,1165.0,746.0,1298.0,927.0,763.0,731.0,888.0,897.0,1557.0,658.0,1706.0,851.0,,,,,,,,
49877,27:42.500,27:42.523,3,724.0,699.0,850.0,868.0,1131.0,724.0,1263.0,905.0,1527.0,631.0,1673.0,825.0,,,,,,,,
49892,27:43.000,27:43.023,3,761.0,714.0,884.0,879.0,1158.0,737.0,1292.0,928.0,1563.0,657.0,1712.0,850.0,,,,,,,,
49907,27:43.500,27:43.523,3,770.0,709.0,894.0,881.0,1164.0,739.0,1297.0,927.0,1567.0,666.0,1717.0,860.0,,,,,,,,
49922,27:44.000,27:44.025,3,661.0,806.0,790.0,978.0,1461.0,729.0,1605.0,912.0,1063.0,815.0,1198.0,1012.0,,,,,,,,
49937,27:44.500,27:44.525,3,673.0,829.0,804.0,999.0,1067.0,841.0,1205.0,1034.0,1472.0,750.0,1616.0,940.0,,,,,,,,
49952,27:45.000,27:45.025,3,683.0,792.0,810.0,963.0,1079.0,811.0,1218.0,1011.0,1481.0,720.0,1625.0,910.0,,,,,,,,
49967,27:45.500,27:45.525,3,661.0,787.0,790.0,954.0,1066.0,794.0,1204.0,992.0,1475.0,698.0,1617.0,887.0,,,,,,,,
49982,27:46.000,27:46.025,3,698.0,789.0,825.0,952.0,1099.0,804.0,1234.0,988.0,1515.0,705.0,1659.0,896.0,,,,,,,,
49997,27:46.500,27:46.525,3,704.0,803.0,832.0,966.0,1107.0,813.0,1242.0,1000.0,1521.0,717.0,1665.0,904.0,,,,,,,,
50012,27:47.000,27:47.025,3,682.0,795.0,809.0,963.0,1503.0,713.0,1646.0,902.0,1085.0,811.0,1221.0,995.0,,,,,,,,
50027,27:47.500,27:47.525,3,670.0,771.0,799.0,932.0,1076.0,783.0,1212.0,973.0,1492.0,687.0,1637.0,880.0,,,,,,,,
50042,27:48.000,27:48.025,3,667.0,782.0,795.0,945.0,1071.0,791.0,1208.0,982.0,1495.0,697.0,1638.0,885.0,,,,,,,,
50057,27:48.500,27:48.527,3,1437.0,849.0,1577.0,1034.0,589.0,935.0,724.0,1116.0,1010.0,956.0,1147.0,1146.0,,,,,,,,
50072,27:49.000,27:49.027,3,685.0,851.0,812.0,1020.0,1536.0,762.0,1680.0,953.0,1087.0,871.0,1223.0,1056.0,,,,,,,,
50087,27:49.500,27:49.527,3,753.0,852.0,878.0,1020.0,1149.0,873.0,1285.0,1063.0,1579.0,780.0,1726.0,973.0,,,,,,,,
50102,27:50.000,27:50.027,3,837.0,803.0,958.0,968.0,1226.0,826.0,1363.0,1012.0,1654.0,728.0,1806.0,914.0,,,,,,,,
50117,27:50.500,27:50.527,3,871.0,907.0,993.0,1073.0,1692.0,852.0,1847.0,1043.0,1268.0,927.0,1405.0,1129.0,,,,,,,,
