frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
15633,08:33.168,2,144.0,697.0,331.0,933.0,1215.0,730.0,1363.0,936.0,,,,,,,,
15648,08:33.661,2,1439.0,717.0,1590.0,926.0,460.0,681.0,621.0,900.0,,,,,,,,
15663,08:34.153,2,1413.0,708.0,1563.0,917.0,428.0,673.0,592.0,898.0,,,,,,,,
15678,08:34.646,2,1502.0,675.0,1657.0,886.0,553.0,649.0,706.0,865.0,,,,,,,,
15693,08:35.138,2,423.0,528.0,585.0,754.0,1395.0,560.0,1545.0,766.0,,,,,,,,
15708,08:35.630,2,335.0,496.0,505.0,724.0,1337.0,521.0,1484.0,721.0,,,,,,,,
15723,08:36.123,2,527.0,485.0,684.0,710.0,1490.0,509.0,1641.0,716.0,,,,,,,,
15738,08:36.615,3,513.0,481.0,670.0,706.0,1482.0,519.0,1633.0,721.0,1831.0,799.0,1877.0,868.0,,,,
15753,08:37.108,3,211.0,541.0,391.0,775.0,1250.0,600.0,1398.0,794.0,1581.0,869.0,1622.0,931.0,,,,
15768,08:37.600,2,957.0,632.0,1102.0,828.0,1293.0,892.0,1330.0,954.0,,,,,,,,
