frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
18162,19:29.943,4,1182.0,781.0,1366.0,1033.0,849.0,932.0,982.0,1111.0,436.0,853.0,576.0,1044.0,1800.0,804.0,1940.0,993.0
18163,19:29.977,4,1182.0,779.0,1364.0,1026.0,850.0,923.0,984.0,1101.0,438.0,849.0,576.0,1036.0,1792.0,796.0,1935.0,987.0
18164,19:30.010,4,1184.0,774.0,1365.0,1022.0,438.0,844.0,578.0,1029.0,851.0,917.0,986.0,1096.0,1790.0,792.0,1932.0,983.0
18165,19:30.043,4,1185.0,767.0,1366.0,1019.0,440.0,840.0,581.0,1026.0,854.0,912.0,988.0,1092.0,1786.0,791.0,1929.0,979.0
18166,19:30.077,4,1187.0,764.0,1367.0,1016.0,858.0,909.0,990.0,1084.0,444.0,833.0,583.0,1020.0,1783.0,788.0,1925.0,977.0
18167,19:30.110,4,1188.0,759.0,1370.0,1010.0,861.0,902.0,994.0,1079.0,450.0,830.0,587.0,1013.0,1781.0,784.0,1923.0,973.0
18168,19:30.143,4,1190.0,755.0,1371.0,1005.0,865.0,899.0,997.0,1073.0,451.0,823.0,590.0,1011.0,1780.0,780.0,1922.0,969.0
18169,19:30.177,4,1191.0,751.0,1371.0,1002.0,867.0,891.0,999.0,1068.0,1779.0,776.0,1920.0,965.0,454.0,821.0,592.0,1005.0
18170,19:30.210,4,1191.0,748.0,1372.0,999.0,867.0,888.0,1000.0,1065.0,1775.0,773.0,1918.0,964.0,456.0,819.0,593.0,998.0
18171,19:30.243,4,1191.0,746.0,1373.0,996.0,457.0,815.0,593.0,996.0,866.0,886.0,999.0,1064.0,1771.0,770.0,1915.0,962.0
18172,19:30.277,4,1190.0,747.0,1371.0,1000.0,457.0,819.0,594.0,996.0,864.0,888.0,997.0,1066.0,1769.0,775.0,1911.0,966.0
18173,19:30.310,4,1189.0,748.0,1370.0,1001.0,458.0,817.0,595.0,995.0,861.0,888.0,993.0,1066.0,1765.0,778.0,1908.0,967.0
18174,19:30.343,4,1188.0,741.0,1369.0,994.0,459.0,807.0,593.0,986.0,1762.0,769.0,1904.0,961.0,858.0,881.0,988.0,1060.0
18175,19:30.377,4,1186.0,731.0,1368.0,982.0,456.0,796.0,594.0,978.0,856.0,869.0,987.0,1054.0,1757.0,759.0,1903.0,955.0
18176,19:30.410,4,1182.0,707.0,1366.0,962.0,455.0,778.0,591.0,961.0,1753.0,738.0,1897.0,930.0,853.0,850.0,985.0,1036.0
18177,19:30.443,4,1177.0,688.0,1362.0,942.0,849.0,827.0,983.0,1019.0,451.0,761.0,586.0,943.0,1748.0,715.0,1891.0,908.0
18178,19:30.477,4,1174.0,674.0,1357.0,928.0,442.0,748.0,581.0,928.0,844.0,814.0,981.0,1003.0,1739.0,700.0,1882.0,893.0
18179,19:30.510,4,1166.0,661.0,1350.0,916.0,434.0,738.0,573.0,919.0,841.0,802.0,976.0,993.0,1731.0,686.0,1874.0,878.0
18180,19:30.543,4,1162.0,656.0,1345.0,908.0,839.0,793.0,972.0,985.0,1723.0,677.0,1866.0,870.0,428.0,735.0,567.0,909.0
18181,19:30.577,4,1157.0,646.0,1341.0,902.0,422.0,728.0,561.0,905.0,835.0,789.0,969.0,976.0,1718.0,672.0,1858.0,862.0
18182,19:30.610,4,1154.0,644.0,1339.0,899.0,832.0,781.0,966.0,967.0,418.0,724.0,556.0,904.0,1711.0,666.0,1852.0,854.0
18183,19:30.643,4,1151.0,644.0,1335.0,898.0,830.0,779.0,964.0,962.0,411.0,722.0,552.0,905.0,1707.0,662.0,1847.0,852.0
18184,19:30.677,4,1149.0,639.0,1333.0,898.0,827.0,779.0,963.0,960.0,406.0,716.0,548.0,903.0,1701.0,656.0,1845.0,850.0
18185,19:30.710,4,1147.0,635.0,1332.0,895.0,825.0,775.0,960.0,957.0,401.0,711.0,541.0,898.0,1699.0,654.0,1840.0,847.0
