time,faces_005,faces_007,average_numeric,average_binary,task_start_sec,task_end_sec,condition
653.5,1,0,1.25,0.9,3.0,783.0,Spatial/VR
654.0,0,0,1.15,0.83,3.0,783.0,Spatial/VR
654.5,2,0,1.1,0.8,3.0,783.0,Spatial/VR
655.0,2,0,1.05,0.77,3.0,783.0,Spatial/VR
655.5,2,0,1.0,0.73,3.0,783.0,Spatial/VR
656.0,2,1,1.0,0.73,3.0,783.0,Spatial/VR
656.5,2,1,1.0,0.73,3.0,783.0,Spatial/VR
657.0,1,2,1.0,0.73,3.0,783.0,Spatial/VR
657.5,1,0,0.95,0.73,3.0,783.0,Spatial/VR
658.0,1,0,0.9,0.73,3.0,783.0,Spatial/VR
658.5,0,0,0.85,0.7,3.0,783.0,Spatial/VR
659.0,0,0,0.85,0.7,3.0,783.0,Spatial/VR
659.5,0,1,0.8,0.7,3.0,783.0,Spatial/VR
660.0,0,1,0.75,0.7,3.0,783.0,Spatial/VR
660.5,0,1,0.7,0.7,3.0,783.0,Spatial/VR
661.0,0,1,0.6,0.67,3.0,783.0,Spatial/VR
661.5,0,1,0.5,0.63,3.0,783.0,Spatial/VR
662.0,0,1,0.4,0.6,3.0,783.0,Spatial/VR
662.5,0,1,0.4,0.6,3.0,783.0,Spatial/VR
663.0,0,1,0.4,0.6,3.0,783.0,Spatial/VR
663.5,0,1,0.45,0.63,3.0,783.0,Spatial/VR
664.0,0,1,0.5,0.67,3.0,783.0,Spatial/VR
664.5,0,1,0.5,0.67,3.0,783.0,Spatial/VR
665.0,0,1,0.5,0.67,3.0,783.0,Spatial/VR
665.5,0,1,0.5,0.67,3.0,783.0,Spatial/VR
666.0,0,1,0.5,0.67,3.0,783.0,Spatial/VR
666.5,0,1,0.5,0.67,3.0,783.0,Spatial/VR
667.0,0,1,0.5,0.67,3.0,783.0,Spatial/VR
667.5,0,1,0.5,0.67,3.0,783.0,Spatial/VR
668.0,0,1,0.5,0.67,3.0,783.0,Spatial/VR
668.5,0,1,0.5,0.67,3.0,783.0,Spatial/VR
669.0,0,1,0.5,0.67,3.0,783.0,Spatial/VR
669.5,0,1,0.5,0.67,3.0,783.0,Spatial/VR
670.0,1,1,0.55,0.7,3.0,783.0,Spatial/VR
670.5,1,1,0.6,0.73,3.0,783.0,Spatial/VR
671.0,1,1,0.65,0.77,3.0,783.0,Spatial/VR
671.5,1,1,0.7,0.8,3.0,783.0,Spatial/VR
672.0,1,1,0.75,0.83,3.0,783.0,Spatial/VR
672.5,1,1,0.8,0.87,3.0,783.0,Spatial/VR
673.0,1,1,0.85,0.9,3.0,783.0,Spatial/VR
673.5,1,1,0.9,0.93,3.0,783.0,Spatial/VR
674.0,2,1,1.0,0.97,3.0,783.0,Spatial/VR
674.5,1,1,1.05,1.0,3.0,783.0,Spatial/VR
675.0,1,1,1.05,1.0,3.0,783.0,Spatial/VR
675.5,1,1,1.05,1.0,3.0,783.0,Spatial/VR
676.0,0,1,1.0,0.97,3.0,783.0,Spatial/VR
676.5,0,1,0.95,0.93,3.0,783.0,Spatial/VR
677.0,0,1,0.9,0.9,3.0,783.0,Spatial/VR
677.5,0,1,0.85,0.87,3.0,783.0,Spatial/VR
678.0,0,1,0.8,0.83,3.0,783.0,Spatial/VR
678.5,0,1,0.75,0.8,3.0,783.0,Spatial/VR
679.0,0,1,0.65,0.77,3.0,783.0,Spatial/VR
679.5,0,1,0.6,0.73,3.0,783.0,Spatial/VR
680.0,0,1,0.55,0.7,3.0,783.0,Spatial/VR
680.5,0,1,0.5,0.67,3.0,783.0,Spatial/VR
681.0,0,1,0.5,0.67,3.0,783.0,Spatial/VR
681.5,0,1,0.5,0.67,3.0,783.0,Spatial/VR
682.0,0,1,0.5,0.67,3.0,783.0,Spatial/VR
682.5,0,1,0.5,0.67,3.0,783.0,Spatial/VR
683.0,0,1,0.5,0.67,3.0,783.0,Spatial/VR
683.5,0,1,0.5,0.67,3.0,783.0,Spatial/VR
684.0,1,1,0.55,0.7,3.0,783.0,Spatial/VR
684.5,1,1,0.6,0.73,3.0,783.0,Spatial/VR
685.0,1,1,0.65,0.77,3.0,783.0,Spatial/VR
685.5,1,1,0.7,0.8,3.0,783.0,Spatial/VR
686.0,1,1,0.75,0.83,3.0,783.0,Spatial/VR
686.5,2,1,0.85,0.87,3.0,783.0,Spatial/VR
687.0,0,1,0.85,0.87,3.0,783.0,Spatial/VR
687.5,0,1,0.85,0.87,3.0,783.0,Spatial/VR
688.0,0,1,0.85,0.87,3.0,783.0,Spatial/VR
688.5,0,1,0.85,0.87,3.0,783.0,Spatial/VR
689.0,0,0,0.75,0.8,3.0,783.0,Spatial/VR
689.5,0,0,0.65,0.73,3.0,783.0,Spatial/VR
690.0,0,1,0.6,0.7,3.0,783.0,Spatial/VR
690.5,0,1,0.55,0.67,3.0,783.0,Spatial/VR
691.0,0,1,0.5,0.63,3.0,783.0,Spatial/VR
691.5,0,1,0.4,0.6,3.0,783.0,Spatial/VR
692.0,0,1,0.4,0.6,3.0,783.0,Spatial/VR
692.5,0,1,0.4,0.6,3.0,783.0,Spatial/VR
693.0,0,1,0.4,0.6,3.0,783.0,Spatial/VR
693.5,1,1,0.45,0.63,3.0,783.0,Spatial/VR
694.0,0,1,0.5,0.67,3.0,783.0,Spatial/VR
694.5,0,1,0.55,0.7,3.0,783.0,Spatial/VR
695.0,0,1,0.55,0.7,3.0,783.0,Spatial/VR
695.5,0,1,0.55,0.7,3.0,783.0,Spatial/VR
696.0,0,1,0.55,0.7,3.0,783.0,Spatial/VR
696.5,0,1,0.55,0.7,3.0,783.0,Spatial/VR
697.0,0,1,0.55,0.7,3.0,783.0,Spatial/VR
697.5,0,1,0.55,0.7,3.0,783.0,Spatial/VR
698.0,0,1,0.55,0.7,3.0,783.0,Spatial/VR
698.5,0,1,0.5,0.67,3.0,783.0,Spatial/VR
699.0,0,1,0.5,0.67,3.0,783.0,Spatial/VR
699.5,0,1,0.5,0.67,3.0,783.0,Spatial/VR
700.0,0,0,0.45,0.63,3.0,783.0,Spatial/VR
700.5,1,0,0.45,0.63,3.0,783.0,Spatial/VR
701.0,0,0,0.4,0.6,3.0,783.0,Spatial/VR
701.5,0,0,0.35,0.57,3.0,783.0,Spatial/VR
702.0,0,2,0.4,0.57,3.0,783.0,Spatial/VR
702.5,2,1,0.5,0.6,3.0,783.0,Spatial/VR
703.0,1,1,0.55,0.63,3.0,783.0,Spatial/VR
703.5,1,1,0.6,0.67,3.0,783.0,Spatial/VR
704.0,1,1,0.65,0.7,3.0,783.0,Spatial/VR
704.5,1,1,0.7,0.73,3.0,783.0,Spatial/VR
705.0,1,1,0.8,0.8,3.0,783.0,Spatial/VR
705.5,1,0,0.8,0.8,3.0,783.0,Spatial/VR
706.0,1,0,0.85,0.83,3.0,783.0,Spatial/VR
706.5,2,0,0.95,0.87,3.0,783.0,Spatial/VR
707.0,1,2,1.0,0.9,3.0,783.0,Spatial/VR
707.5,1,0,0.9,0.87,3.0,783.0,Spatial/VR
708.0,1,0,0.85,0.83,3.0,783.0,Spatial/VR
708.5,1,0,0.8,0.8,3.0,783.0,Spatial/VR
709.0,1,0,0.75,0.77,3.0,783.0,Spatial/VR
709.5,1,0,0.7,0.73,3.0,783.0,Spatial/VR
710.0,1,0,0.65,0.7,3.0,783.0,Spatial/VR
710.5,1,0,0.65,0.7,3.0,783.0,Spatial/VR
711.0,1,0,0.65,0.7,3.0,783.0,Spatial/VR
711.5,1,0,0.6,0.7,3.0,783.0,Spatial/VR
712.0,1,0,0.5,0.67,3.0,783.0,Spatial/VR
712.5,0,0,0.45,0.63,3.0,783.0,Spatial/VR
713.0,0,0,0.4,0.6,3.0,783.0,Spatial/VR
713.5,0,1,0.4,0.6,3.0,783.0,Spatial/VR
714.0,0,1,0.4,0.6,3.0,783.0,Spatial/VR
714.5,0,1,0.4,0.6,3.0,783.0,Spatial/VR
715.0,1,1,0.45,0.63,3.0,783.0,Spatial/VR
715.5,0,2,0.5,0.63,3.0,783.0,Spatial/VR
716.0,0,1,0.5,0.63,3.0,783.0,Spatial/VR
716.5,0,2,0.55,0.63,3.0,783.0,Spatial/VR
717.0,0,2,0.6,0.63,3.0,783.0,Spatial/VR
717.5,0,2,0.7,0.67,3.0,783.0,Spatial/VR
718.0,0,1,0.75,0.7,3.0,783.0,Spatial/VR
718.5,0,1,0.75,0.7,3.0,783.0,Spatial/VR
719.0,0,1,0.75,0.7,3.0,783.0,Spatial/VR
719.5,0,0,0.7,0.67,3.0,783.0,Spatial/VR
720.0,1,0,0.65,0.63,3.0,783.0,Spatial/VR
720.5,1,0,0.6,0.63,3.0,783.0,Spatial/VR
721.0,1,1,0.65,0.67,3.0,783.0,Spatial/VR
721.5,2,1,0.7,0.7,3.0,783.0,Spatial/VR
722.0,1,2,0.75,0.73,3.0,783.0,Spatial/VR
722.5,1,1,0.75,0.77,3.0,783.0,Spatial/VR
723.0,1,1,0.8,0.8,3.0,783.0,Spatial/VR
723.5,1,1,0.85,0.83,3.0,783.0,Spatial/VR
724.0,1,1,0.9,0.87,3.0,783.0,Spatial/VR
724.5,1,1,1.0,0.93,3.0,783.0,Spatial/VR
725.0,1,1,1.05,0.97,3.0,783.0,Spatial/VR
725.5,1,1,1.1,1.0,3.0,783.0,Spatial/VR
726.0,1,1,1.1,1.0,3.0,783.0,Spatial/VR
726.5,1,1,1.05,1.0,3.0,783.0,Spatial/VR
727.0,1,1,1.0,1.0,3.0,783.0,Spatial/VR
727.5,1,1,1.0,1.0,3.0,783.0,Spatial/VR
728.0,1,1,1.0,1.0,3.0,783.0,Spatial/VR
728.5,2,0,1.0,0.97,3.0,783.0,Spatial/VR
729.0,2,0,1.0,0.93,3.0,783.0,Spatial/VR
729.5,2,0,1.0,0.9,3.0,783.0,Spatial/VR
730.0,2,1,1.05,0.9,3.0,783.0,Spatial/VR
730.5,1,0,1.0,0.87,3.0,783.0,Spatial/VR
731.0,1,0,0.95,0.83,3.0,783.0,Spatial/VR
731.5,0,0,0.85,0.77,3.0,783.0,Spatial/VR
732.0,0,0,0.75,0.7,3.0,783.0,Spatial/VR
732.5,0,0,0.65,0.63,3.0,783.0,Spatial/VR
733.0,0,1,0.6,0.6,3.0,783.0,Spatial/VR
733.5,0,1,0.55,0.6,3.0,783.0,Spatial/VR
734.0,0,1,0.5,0.6,3.0,783.0,Spatial/VR
734.5,0,1,0.45,0.6,3.0,783.0,Spatial/VR
735.0,0,1,0.35,0.57,3.0,783.0,Spatial/VR
735.5,0,1,0.35,0.57,3.0,783.0,Spatial/VR
736.0,0,1,0.35,0.57,3.0,783.0,Spatial/VR
736.5,0,1,0.4,0.6,3.0,783.0,Spatial/VR
737.0,0,1,0.45,0.63,3.0,783.0,Spatial/VR
737.5,0,1,0.5,0.67,3.0,783.0,Spatial/VR
738.0,0,1,0.5,0.67,3.0,783.0,Spatial/VR
738.5,0,1,0.5,0.67,3.0,783.0,Spatial/VR
739.0,0,1,0.5,0.67,3.0,783.0,Spatial/VR
739.5,0,1,0.5,0.67,3.0,783.0,Spatial/VR
740.0,0,1,0.5,0.67,3.0,783.0,Spatial/VR
740.5,0,1,0.5,0.67,3.0,783.0,Spatial/VR
741.0,0,1,0.5,0.67,3.0,783.0,Spatial/VR
741.5,0,1,0.5,0.67,3.0,783.0,Spatial/VR
742.0,0,1,0.5,0.67,3.0,783.0,Spatial/VR
742.5,0,1,0.5,0.67,3.0,783.0,Spatial/VR
743.0,0,1,0.5,0.67,3.0,783.0,Spatial/VR
743.5,0,1,0.5,0.67,3.0,783.0,Spatial/VR
744.0,0,1,0.5,0.67,3.0,783.0,Spatial/VR
744.5,0,1,0.5,0.67,3.0,783.0,Spatial/VR
745.0,0,1,0.5,0.67,3.0,783.0,Spatial/VR
745.5,0,2,0.55,0.67,3.0,783.0,Spatial/VR
746.0,0,1,0.55,0.67,3.0,783.0,Spatial/VR
746.5,0,1,0.55,0.67,3.0,783.0,Spatial/VR
747.0,0,1,0.55,0.67,3.0,783.0,Spatial/VR
747.5,0,1,0.55,0.67,3.0,783.0,Spatial/VR
748.0,1,1,0.6,0.7,3.0,783.0,Spatial/VR
748.5,1,1,0.65,0.73,3.0,783.0,Spatial/VR
749.0,1,1,0.7,0.77,3.0,783.0,Spatial/VR
749.5,1,1,0.75,0.8,3.0,783.0,Spatial/VR
750.0,1,1,0.8,0.83,3.0,783.0,Spatial/VR
750.5,2,2,0.9,0.87,3.0,783.0,Spatial/VR
751.0,2,1,1.0,0.9,3.0,783.0,Spatial/VR
751.5,2,1,1.1,0.93,3.0,783.0,Spatial/VR
752.0,2,1,1.2,0.97,3.0,783.0,Spatial/VR
752.5,2,1,1.3,1.0,3.0,783.0,Spatial/VR
753.0,1,2,1.35,1.0,3.0,783.0,Spatial/VR
753.5,0,1,1.3,0.97,3.0,783.0,Spatial/VR
754.0,0,1,1.25,0.93,3.0,783.0,Spatial/VR
754.5,1,1,1.25,0.93,3.0,783.0,Spatial/VR
755.0,1,1,1.25,0.93,3.0,783.0,Spatial/VR
755.5,1,0,1.1,0.9,3.0,783.0,Spatial/VR
756.0,1,0,1.0,0.87,3.0,783.0,Spatial/VR
756.5,2,1,1.0,0.87,3.0,783.0,Spatial/VR
757.0,2,2,1.05,0.87,3.0,783.0,Spatial/VR
757.5,2,1,1.05,0.87,3.0,783.0,Spatial/VR
758.0,1,1,1.0,0.87,3.0,783.0,Spatial/VR
758.5,2,1,1.1,0.9,3.0,783.0,Spatial/VR
759.0,2,1,1.2,0.93,3.0,783.0,Spatial/VR
759.5,2,1,1.25,0.93,3.0,783.0,Spatial/VR
760.0,1,1,1.25,0.93,3.0,783.0,Spatial/VR
760.5,2,1,1.35,0.97,3.0,783.0,Spatial/VR
761.0,2,1,1.45,1.0,3.0,783.0,Spatial/VR
761.5,2,1,1.45,1.0,3.0,783.0,Spatial/VR
762.0,2,1,1.4,1.0,3.0,783.0,Spatial/VR
762.5,2,1,1.4,1.0,3.0,783.0,Spatial/VR
763.0,1,1,1.4,1.0,3.0,783.0,Spatial/VR
763.5,1,1,1.35,1.0,3.0,783.0,Spatial/VR
764.0,1,1,1.3,1.0,3.0,783.0,Spatial/VR
764.5,1,1,1.25,1.0,3.0,783.0,Spatial/VR
765.0,1,1,1.25,1.0,3.0,783.0,Spatial/VR
765.5,1,1,1.2,1.0,3.0,783.0,Spatial/VR
766.0,1,1,1.15,1.0,3.0,783.0,Spatial/VR
766.5,1,1,1.1,1.0,3.0,783.0,Spatial/VR
767.0,1,1,1.05,1.0,3.0,783.0,Spatial/VR
767.5,1,1,1.0,1.0,3.0,783.0,Spatial/VR
768.0,1,1,1.0,1.0,3.0,783.0,Spatial/VR
768.5,1,1,1.0,1.0,3.0,783.0,Spatial/VR
769.0,1,1,1.0,1.0,3.0,783.0,Spatial/VR
769.5,1,1,1.0,1.0,3.0,783.0,Spatial/VR
770.0,1,1,1.0,1.0,3.0,783.0,Spatial/VR
770.5,1,1,1.0,1.0,3.0,783.0,Spatial/VR
771.0,1,1,1.0,1.0,3.0,783.0,Spatial/VR
771.5,1,1,1.0,1.0,3.0,783.0,Spatial/VR
772.0,1,1,1.0,1.0,3.0,783.0,Spatial/VR
772.5,1,1,1.0,1.0,3.0,783.0,Spatial/VR
773.0,1,1,1.0,1.0,3.0,783.0,Spatial/VR
773.5,1,1,1.0,1.0,3.0,783.0,Spatial/VR
774.0,1,2,1.05,1.0,3.0,783.0,Spatial/VR
774.5,1,2,1.1,1.0,3.0,783.0,Spatial/VR
775.0,2,1,1.15,1.0,3.0,783.0,Spatial/VR
775.5,2,1,1.2,1.0,3.0,783.0,Spatial/VR
776.0,1,1,1.2,1.0,3.0,783.0,Spatial/VR
776.5,1,1,1.2,1.0,3.0,783.0,Spatial/VR
777.0,1,1,1.2,1.0,3.0,783.0,Spatial/VR
777.5,1,1,1.2,1.0,3.0,783.0,Spatial/VR
778.0,1,1,1.2,1.0,3.0,783.0,Spatial/VR
778.5,1,1,1.2,1.0,3.0,783.0,Spatial/VR
779.0,1,1,1.15,1.0,3.0,783.0,Spatial/VR
779.5,1,1,1.1,1.0,3.0,783.0,Spatial/VR
780.0,1,1,1.05,1.0,3.0,783.0,Spatial/VR
780.5,1,1,1.0,1.0,3.0,783.0,Spatial/VR
781.0,1,1,1.0,1.0,3.0,783.0,Spatial/VR
781.5,1,1,1.0,1.0,3.0,783.0,Spatial/VR
782.0,1,1,1.0,1.0,3.0,783.0,Spatial/VR
782.5,1,1,1.0,1.0,3.0,783.0,Spatial/VR
783.0,2,1,1.05,1.0,3.0,783.0,Spatial/VR
783.5,2,1,1.1,1.0,3.0,783.0,Spatial/VR
784.0,2,1,1.15,1.0,3.0,783.0,Spatial/VR
784.5,2,1,1.2,1.0,3.0,783.0,Spatial/VR
785.0,2,1,1.25,1.0,3.0,783.0,Spatial/VR
785.5,2,1,1.3,1.0,3.0,783.0,Spatial/VR
786.0,2,1,1.35,1.0,3.0,783.0,Spatial/VR
786.5,2,1,1.4,1.0,3.0,783.0,Spatial/VR
787.0,2,1,1.45,1.0,3.0,783.0,Spatial/VR
787.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
788.0,1,2,1.5,1.0,3.0,783.0,Spatial/VR
788.5,1,1,1.45,1.0,3.0,783.0,Spatial/VR
789.0,2,1,1.45,1.0,3.0,783.0,Spatial/VR
789.5,2,1,1.45,1.0,3.0,783.0,Spatial/VR
790.0,2,1,1.45,1.0,3.0,783.0,Spatial/VR
790.5,1,2,1.45,1.0,3.0,783.0,Spatial/VR
791.0,2,1,1.45,1.0,3.0,783.0,Spatial/VR
791.5,1,1,1.4,1.0,3.0,783.0,Spatial/VR
792.0,1,1,1.35,1.0,3.0,783.0,Spatial/VR
792.5,1,1,1.3,1.0,3.0,783.0,Spatial/VR
793.0,1,1,1.25,1.0,3.0,783.0,Spatial/VR
793.5,1,1,1.25,1.0,3.0,783.0,Spatial/VR
794.0,2,1,1.25,1.0,3.0,783.0,Spatial/VR
794.5,2,1,1.25,1.0,3.0,783.0,Spatial/VR
795.0,2,1,1.25,1.0,3.0,783.0,Spatial/VR
795.5,2,1,1.25,1.0,3.0,783.0,Spatial/VR
796.0,2,1,1.25,1.0,3.0,783.0,Spatial/VR
796.5,2,1,1.3,1.0,3.0,783.0,Spatial/VR
797.0,2,1,1.35,1.0,3.0,783.0,Spatial/VR
797.5,2,1,1.4,1.0,3.0,783.0,Spatial/VR
798.0,2,1,1.45,1.0,3.0,783.0,Spatial/VR
798.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
799.0,2,1,1.5,1.0,3.0,783.0,Spatial/VR
799.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
800.0,2,1,1.5,1.0,3.0,783.0,Spatial/VR
800.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
801.0,2,1,1.5,1.0,3.0,783.0,Spatial/VR
801.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
802.0,2,1,1.5,1.0,3.0,783.0,Spatial/VR
802.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
803.0,2,1,1.5,1.0,3.0,783.0,Spatial/VR
803.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
804.0,2,1,1.5,1.0,3.0,783.0,Spatial/VR
804.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
805.0,2,1,1.5,1.0,3.0,783.0,Spatial/VR
805.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
806.0,2,1,1.5,1.0,3.0,783.0,Spatial/VR
806.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
807.0,2,1,1.5,1.0,3.0,783.0,Spatial/VR
807.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
808.0,2,1,1.5,1.0,3.0,783.0,Spatial/VR
808.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
809.0,2,1,1.5,1.0,3.0,783.0,Spatial/VR
809.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
810.0,2,1,1.5,1.0,3.0,783.0,Spatial/VR
810.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
811.0,1,2,1.5,1.0,3.0,783.0,Spatial/VR
811.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
812.0,2,1,1.5,1.0,3.0,783.0,Spatial/VR
812.5,2,1,1.5,1.0,3.0,783.0,Spatial/VR
813.0,2,0,1.45,0.97,3.0,783.0,Spatial/VR
813.5,2,1,1.45,0.97,3.0,783.0,Spatial/VR
814.0,2,1,1.45,0.97,3.0,783.0,Spatial/VR
814.5,2,1,1.45,0.97,3.0,783.0,Spatial/VR
815.0,2,1,1.45,0.97,3.0,783.0,Spatial/VR
815.5,2,1,1.45,0.97,3.0,783.0,Spatial/VR
816.0,2,1,1.45,0.97,3.0,783.0,Spatial/VR
816.5,1,1,1.4,0.97,3.0,783.0,Spatial/VR
817.0,1,1,1.35,0.97,3.0,783.0,Spatial/VR
817.5,2,1,1.35,0.97,3.0,783.0,Spatial/VR
818.0,1,1,1.35,1.0,3.0,783.0,Spatial/VR
818.5,0,1,1.25,0.97,3.0,783.0,Spatial/VR
819.0,1,1,1.2,0.97,3.0,783.0,Spatial/VR
819.5,0,1,1.1,0.93,3.0,783.0,Spatial/VR
820.0,1,1,1.05,0.93,3.0,783.0,Spatial/VR
820.5,1,0,0.95,0.9,3.0,783.0,Spatial/VR
821.0,1,0,0.85,0.87,3.0,783.0,Spatial/VR
821.5,1,0,0.8,0.83,3.0,783.0,Spatial/VR
822.0,1,1,0.8,0.83,3.0,783.0,Spatial/VR
822.5,1,0,0.7,0.8,3.0,783.0,Spatial/VR
823.0,0,0,0.6,0.73,3.0,783.0,Spatial/VR
823.5,0,0,0.55,0.7,3.0,783.0,Spatial/VR
824.0,0,0,0.45,0.63,3.0,783.0,Spatial/VR
824.5,0,0,0.4,0.6,3.0,783.0,Spatial/VR
825.0,0,0,0.3,0.53,3.0,783.0,Spatial/VR
825.5,0,0,0.25,0.5,3.0,783.0,Spatial/VR
826.0,0,0,0.2,0.47,3.0,783.0,Spatial/VR
826.5,0,0,0.15,0.43,3.0,783.0,Spatial/VR
827.0,1,0,0.1,0.4,3.0,783.0,Spatial/VR
827.5,1,0,0.1,0.4,3.0,783.0,Spatial/VR
828.0,0,0,0.1,0.4,3.0,783.0,Spatial/VR
828.5,0,0,0.1,0.4,3.0,783.0,Spatial/VR
829.0,0,0,0.1,0.4,3.0,783.0,Spatial/VR
829.5,0,0,0.1,0.4,3.0,783.0,Spatial/VR
830.0,0,0,0.1,0.4,3.0,783.0,Spatial/VR
830.5,0,0,0.1,0.4,3.0,783.0,Spatial/VR
831.0,0,0,0.1,0.4,3.0,783.0,Spatial/VR
831.5,0,0,0.1,0.4,3.0,783.0,Spatial/VR
832.0,0,0,0.05,0.37,3.0,783.0,Spatial/VR
832.5,0,0,0.0,0.3,3.0,783.0,Spatial/VR
833.0,0,0,0.0,0.27,3.0,783.0,Spatial/VR
833.5,0,0,0.0,0.23,3.0,783.0,Spatial/VR
834.0,0,0,0.0,0.2,3.0,783.0,Spatial/VR
834.5,0,0,0.0,0.17,3.0,783.0,Spatial/VR
835.0,0,0,0.0,0.13,3.0,783.0,Spatial/VR
835.5,1,0,0.05,0.17,3.0,783.0,Spatial/VR
836.0,2,2,0.25,0.23,3.0,783.0,Spatial/VR
836.5,2,1,0.4,0.3,3.0,783.0,Spatial/VR
837.0,1,0,0.45,0.33,3.0,783.0,Spatial/VR
837.5,0,0,0.45,0.37,3.0,783.0,Spatial/VR
838.0,0,0,0.45,0.4,3.0,783.0,Spatial/VR
838.5,0,0,0.45,0.43,3.0,783.0,Spatial/VR
839.0,2,0,0.55,0.5,3.0,783.0,Spatial/VR
839.5,1,1,0.65,0.6,3.0,783.0,Spatial/VR
840.0,2,2,0.85,0.7,3.0,783.0,Spatial/VR
840.5,1,1,0.9,0.73,3.0,783.0,Spatial/VR
841.0,2,0,0.8,0.7,3.0,783.0,Spatial/VR
841.5,2,1,0.8,0.7,3.0,783.0,Spatial/VR
842.0,2,2,0.95,0.73,3.0,783.0,Spatial/VR
842.5,1,1,1.05,0.8,3.0,783.0,Spatial/VR
843.0,2,2,1.25,0.87,3.0,783.0,Spatial/VR
843.5,2,2,1.45,0.93,3.0,783.0,Spatial/VR
844.0,2,1,1.5,0.97,3.0,783.0,Spatial/VR
844.5,2,1,1.55,0.97,3.0,783.0,Spatial/VR
845.0,0,1,1.4,0.93,3.0,783.0,Spatial/VR
845.5,0,0,1.3,0.87,3.0,783.0,Spatial/VR
846.0,0,0,1.2,0.83,3.0,783.0,Spatial/VR
846.5,0,0,1.05,0.77,3.0,783.0,Spatial/VR
847.0,0,1,0.9,0.73,3.0,783.0,Spatial/VR
847.5,1,1,0.9,0.73,3.0,783.0,Spatial/VR
848.0,2,1,0.85,0.73,3.0,783.0,Spatial/VR
848.5,1,1,0.75,0.73,3.0,783.0,Spatial/VR
849.0,0,1,0.65,0.7,3.0,783.0,Spatial/VR
849.5,0,1,0.55,0.67,3.0,783.0,Spatial/VR
850.0,0,1,0.55,0.67,3.0,783.0,Spatial/VR
850.5,1,2,0.7,0.73,3.0,783.0,Spatial/VR
851.0,2,1,0.85,0.8,3.0,783.0,Spatial/VR
851.5,1,1,0.95,0.87,3.0,783.0,Spatial/VR
852.0,1,1,1.0,0.9,3.0,783.0,Spatial/VR
852.5,1,1,1.0,0.9,3.0,783.0,Spatial/VR
853.0,1,1,0.95,0.9,3.0,783.0,Spatial/VR
853.5,1,1,0.95,0.9,3.0,783.0,Spatial/VR
854.0,1,1,1.0,0.93,3.0,783.0,Spatial/VR
854.5,1,1,1.05,0.97,3.0,783.0,Spatial/VR
855.0,1,1,1.1,1.0,3.0,783.0,Spatial/VR
855.5,1,2,1.1,1.0,3.0,783.0,Spatial/VR
856.0,1,2,1.1,1.0,3.0,783.0,Spatial/VR
856.5,1,2,1.15,1.0,3.0,783.0,Spatial/VR
857.0,1,2,1.2,1.0,3.0,783.0,Spatial/VR
857.5,1,2,1.25,1.0,3.0,783.0,Spatial/VR
858.0,1,2,1.3,1.0,3.0,783.0,Spatial/VR
858.5,1,2,1.35,1.0,3.0,783.0,Spatial/VR
859.0,1,1,1.35,1.0,3.0,783.0,Spatial/VR
859.5,1,1,1.35,1.0,3.0,783.0,Spatial/VR
860.0,1,1,1.35,1.0,3.0,783.0,Spatial/VR
860.5,1,1,1.3,1.0,3.0,783.0,Spatial/VR
861.0,1,2,1.3,1.0,3.0,783.0,Spatial/VR
861.5,2,1,1.3,1.0,3.0,783.0,Spatial/VR
862.0,2,1,1.3,1.0,3.0,783.0,Spatial/VR
862.5,2,1,1.3,1.0,3.0,783.0,Spatial/VR
863.0,2,1,1.3,1.0,3.0,783.0,Spatial/VR
863.5,1,1,1.25,1.0,3.0,783.0,Spatial/VR
864.0,2,1,1.3,1.0,3.0,783.0,Spatial/VR
864.5,1,1,1.3,1.0,3.0,783.0,Spatial/VR
865.0,1,1,1.3,1.0,3.0,783.0,Spatial/VR
865.5,1,1,1.3,1.0,3.0,783.0,Spatial/VR
866.0,1,1,1.25,1.0,3.0,783.0,Spatial/VR
866.5,1,1,1.2,1.0,3.0,783.0,Spatial/VR
867.0,1,1,1.15,1.0,3.0,783.0,Spatial/VR
867.5,1,1,1.1,1.0,3.0,783.0,Spatial/VR
868.0,2,1,1.1,1.0,3.0,783.0,Spatial/VR
868.5,2,1,1.15,1.0,3.0,783.0,Spatial/VR
869.0,1,0,1.05,0.97,3.0,783.0,Spatial/VR
869.5,1,0,1.0,0.93,3.0,783.0,Spatial/VR
870.0,0,0,0.9,0.87,3.0,783.0,Spatial/VR
870.5,0,1,0.85,0.83,3.0,783.0,Spatial/VR
871.0,0,1,0.8,0.8,3.0,783.0,Spatial/VR
