time,faces_082,faces_083,faces_084,average_numeric,average_binary,task_start_sec,task_end_sec,condition
366.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
367.0,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
367.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
368.0,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
368.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
369.0,1.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
369.5,1.0,2.0,2,1.93,1.0,564.0,1344.0,Grid/VR
370.0,2.0,2.0,2,1.93,1.0,564.0,1344.0,Grid/VR
370.5,2.0,1.0,2,1.9,1.0,564.0,1344.0,Grid/VR
371.0,2.0,2.0,2,1.9,1.0,564.0,1344.0,Grid/VR
371.5,2.0,2.0,2,1.9,1.0,564.0,1344.0,Grid/VR
372.0,2.0,2.0,2,1.9,1.0,564.0,1344.0,Grid/VR
372.5,2.0,2.0,2,1.9,1.0,564.0,1344.0,Grid/VR
373.0,2.0,2.0,2,1.9,1.0,564.0,1344.0,Grid/VR
373.5,2.0,2.0,2,1.9,1.0,564.0,1344.0,Grid/VR
374.0,2.0,2.0,2,1.93,1.0,564.0,1344.0,Grid/VR
374.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
375.0,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
375.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
376.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
376.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
377.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
377.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
378.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
378.5,1.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
379.0,1.0,2.0,2,1.93,1.0,564.0,1344.0,Grid/VR
379.5,1.0,1.0,2,1.87,1.0,564.0,1344.0,Grid/VR
380.0,1.0,2.0,2,1.83,1.0,564.0,1344.0,Grid/VR
380.5,1.0,2.0,2,1.8,1.0,564.0,1344.0,Grid/VR
381.0,2.0,2.0,2,1.8,1.0,564.0,1344.0,Grid/VR
381.5,2.0,2.0,2,1.8,1.0,564.0,1344.0,Grid/VR
382.0,2.0,2.0,2,1.8,1.0,564.0,1344.0,Grid/VR
382.5,2.0,2.0,2,1.8,1.0,564.0,1344.0,Grid/VR
383.0,2.0,2.0,2,1.8,1.0,564.0,1344.0,Grid/VR
383.5,2.0,1.0,2,1.8,1.0,564.0,1344.0,Grid/VR
384.0,1.0,2.0,2,1.8,1.0,564.0,1344.0,Grid/VR
384.5,1.0,2.0,2,1.83,1.0,564.0,1344.0,Grid/VR
385.0,1.0,2.0,2,1.83,1.0,564.0,1344.0,Grid/VR
385.5,1.0,2.0,2,1.83,1.0,564.0,1344.0,Grid/VR
386.0,1.0,2.0,2,1.8,1.0,564.0,1344.0,Grid/VR
386.5,2.0,2.0,2,1.8,1.0,564.0,1344.0,Grid/VR
387.0,1.0,2.0,2,1.77,1.0,564.0,1344.0,Grid/VR
387.5,1.0,2.0,2,1.73,1.0,564.0,1344.0,Grid/VR
388.0,2.0,2.0,1,1.7,1.0,564.0,1344.0,Grid/VR
388.5,2.0,2.0,1,1.7,1.0,564.0,1344.0,Grid/VR
389.0,2.0,2.0,1,1.7,1.0,564.0,1344.0,Grid/VR
389.5,2.0,2.0,1,1.7,1.0,564.0,1344.0,Grid/VR
390.0,2.0,2.0,1,1.7,1.0,564.0,1344.0,Grid/VR
390.5,2.0,2.0,1,1.7,1.0,564.0,1344.0,Grid/VR
391.0,2.0,2.0,1,1.7,1.0,564.0,1344.0,Grid/VR
391.5,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
392.0,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
392.5,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
393.0,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
393.5,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
394.0,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
394.5,2.0,2.0,2,1.7,1.0,564.0,1344.0,Grid/VR
395.0,2.0,2.0,2,1.73,1.0,564.0,1344.0,Grid/VR
395.5,2.0,2.0,2,1.77,1.0,564.0,1344.0,Grid/VR
396.0,2.0,2.0,2,1.8,1.0,564.0,1344.0,Grid/VR
396.5,2.0,2.0,2,1.83,1.0,564.0,1344.0,Grid/VR
397.0,2.0,2.0,2,1.87,1.0,564.0,1344.0,Grid/VR
397.5,2.0,2.0,2,1.9,1.0,564.0,1344.0,Grid/VR
398.0,2.0,2.0,2,1.93,1.0,564.0,1344.0,Grid/VR
398.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
399.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
399.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
400.0,2.0,2.0,1,1.97,1.0,564.0,1344.0,Grid/VR
400.5,2.0,2.0,1,1.93,1.0,564.0,1344.0,Grid/VR
401.0,2.0,2.0,1,1.9,1.0,564.0,1344.0,Grid/VR
401.5,2.0,2.0,1,1.87,1.0,564.0,1344.0,Grid/VR
402.0,2.0,2.0,1,1.83,1.0,564.0,1344.0,Grid/VR
402.5,2.0,2.0,1,1.8,1.0,564.0,1344.0,Grid/VR
403.0,2.0,2.0,1,1.77,1.0,564.0,1344.0,Grid/VR
403.5,1.0,2.0,1,1.7,1.0,564.0,1344.0,Grid/VR
404.0,0.0,2.0,1,1.6,0.98,564.0,1344.0,Grid/VR
404.5,0.0,2.0,1,1.5,0.95,564.0,1344.0,Grid/VR
405.0,0.0,2.0,1,1.43,0.92,564.0,1344.0,Grid/VR
405.5,0.0,2.0,1,1.37,0.9,564.0,1344.0,Grid/VR
406.0,1.0,2.0,1,1.33,0.9,564.0,1344.0,Grid/VR
406.5,2.0,2.0,1,1.33,0.9,564.0,1344.0,Grid/VR
407.0,2.0,2.0,1,1.33,0.9,564.0,1344.0,Grid/VR
407.5,2.0,2.0,1,1.33,0.9,564.0,1344.0,Grid/VR
408.0,2.0,2.0,1,1.33,0.9,564.0,1344.0,Grid/VR
408.5,2.0,2.0,1,1.37,0.9,564.0,1344.0,Grid/VR
409.0,2.0,2.0,1,1.43,0.92,564.0,1344.0,Grid/VR
409.5,2.0,2.0,1,1.5,0.95,564.0,1344.0,Grid/VR
410.0,2.0,2.0,1,1.57,0.98,564.0,1344.0,Grid/VR
410.5,2.0,2.0,1,1.63,1.0,564.0,1344.0,Grid/VR
411.0,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
411.5,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
412.0,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
412.5,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
413.0,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
413.5,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
414.0,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
414.5,1.0,2.0,1,1.63,1.0,564.0,1344.0,Grid/VR
415.0,2.0,1.0,1,1.6,1.0,564.0,1344.0,Grid/VR
415.5,2.0,1.0,1,1.57,1.0,564.0,1344.0,Grid/VR
416.0,2.0,0.0,1,1.5,0.98,564.0,1344.0,Grid/VR
416.5,2.0,0.0,1,1.43,0.95,564.0,1344.0,Grid/VR
417.0,2.0,1.0,1,1.4,0.95,564.0,1344.0,Grid/VR
417.5,2.0,1.0,1,1.37,0.95,564.0,1344.0,Grid/VR
418.0,1.0,1.0,1,1.3,0.95,564.0,1344.0,Grid/VR
418.5,1.0,2.0,1,1.27,0.95,564.0,1344.0,Grid/VR
419.0,2.0,2.0,1,1.27,0.95,564.0,1344.0,Grid/VR
419.5,1.0,2.0,1,1.27,0.95,564.0,1344.0,Grid/VR
420.0,1.0,2.0,1,1.27,0.95,564.0,1344.0,Grid/VR
420.5,2.0,2.0,1,1.3,0.95,564.0,1344.0,Grid/VR
421.0,2.0,2.0,1,1.37,0.98,564.0,1344.0,Grid/VR
421.5,2.0,1.0,1,1.4,1.0,564.0,1344.0,Grid/VR
422.0,2.0,2.0,1,1.43,1.0,564.0,1344.0,Grid/VR
422.5,2.0,2.0,1,1.47,1.0,564.0,1344.0,Grid/VR
423.0,2.0,2.0,1,1.53,1.0,564.0,1344.0,Grid/VR
423.5,2.0,2.0,1,1.57,1.0,564.0,1344.0,Grid/VR
424.0,2.0,2.0,1,1.57,1.0,564.0,1344.0,Grid/VR
424.5,2.0,2.0,1,1.6,1.0,564.0,1344.0,Grid/VR
425.0,2.0,2.0,1,1.63,1.0,564.0,1344.0,Grid/VR
425.5,2.0,2.0,1,1.63,1.0,564.0,1344.0,Grid/VR
426.0,2.0,2.0,1,1.63,1.0,564.0,1344.0,Grid/VR
426.5,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
427.0,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
427.5,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
428.0,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
428.5,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
429.0,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
429.5,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
430.0,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
430.5,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
431.0,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
431.5,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
432.0,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
432.5,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
433.0,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
433.5,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
434.0,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
434.5,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
435.0,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
435.5,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
436.0,1.0,2.0,1,1.63,1.0,564.0,1344.0,Grid/VR
436.5,1.0,2.0,1,1.6,1.0,564.0,1344.0,Grid/VR
437.0,1.0,2.0,1,1.57,1.0,564.0,1344.0,Grid/VR
437.5,1.0,2.0,1,1.53,1.0,564.0,1344.0,Grid/VR
438.0,1.0,2.0,1,1.5,1.0,564.0,1344.0,Grid/VR
438.5,1.0,2.0,1,1.47,1.0,564.0,1344.0,Grid/VR
439.0,1.0,2.0,1,1.43,1.0,564.0,1344.0,Grid/VR
439.5,1.0,2.0,1,1.4,1.0,564.0,1344.0,Grid/VR
440.0,1.0,2.0,1,1.37,1.0,564.0,1344.0,Grid/VR
440.5,0.0,2.0,1,1.3,0.98,564.0,1344.0,Grid/VR
441.0,0.0,2.0,1,1.27,0.95,564.0,1344.0,Grid/VR
441.5,0.0,2.0,1,1.23,0.92,564.0,1344.0,Grid/VR
442.0,0.0,2.0,1,1.2,0.9,564.0,1344.0,Grid/VR
442.5,0.0,2.0,1,1.17,0.88,564.0,1344.0,Grid/VR
443.0,0.0,2.0,1,1.13,0.85,564.0,1344.0,Grid/VR
443.5,0.0,2.0,1,1.1,0.82,564.0,1344.0,Grid/VR
444.0,0.0,1.0,1,1.03,0.8,564.0,1344.0,Grid/VR
444.5,0.0,1.0,1,0.97,0.78,564.0,1344.0,Grid/VR
445.0,0.0,2.0,1,0.93,0.75,564.0,1344.0,Grid/VR
445.5,0.0,2.0,1,0.93,0.75,564.0,1344.0,Grid/VR
446.0,0.0,2.0,1,0.93,0.75,564.0,1344.0,Grid/VR
446.5,0.0,2.0,1,0.93,0.75,564.0,1344.0,Grid/VR
447.0,0.0,2.0,1,0.93,0.75,564.0,1344.0,Grid/VR
447.5,0.0,2.0,1,0.93,0.75,564.0,1344.0,Grid/VR
448.0,0.0,2.0,1,0.93,0.75,564.0,1344.0,Grid/VR
448.5,0.0,2.0,0,0.9,0.72,564.0,1344.0,Grid/VR
449.0,0.0,2.0,0,0.9,0.7,564.0,1344.0,Grid/VR
449.5,0.0,2.0,1,0.93,0.7,564.0,1344.0,Grid/VR
450.0,0.0,2.0,1,0.93,0.7,564.0,1344.0,Grid/VR
450.5,1.0,2.0,2,1.0,0.72,564.0,1344.0,Grid/VR
451.0,2.0,2.0,2,1.1,0.75,564.0,1344.0,Grid/VR
451.5,2.0,2.0,2,1.2,0.78,564.0,1344.0,Grid/VR
452.0,2.0,2.0,2,1.3,0.8,564.0,1344.0,Grid/VR
452.5,2.0,2.0,1,1.37,0.82,564.0,1344.0,Grid/VR
453.0,2.0,2.0,1,1.43,0.85,564.0,1344.0,Grid/VR
453.5,2.0,2.0,1,1.53,0.9,564.0,1344.0,Grid/VR
454.0,2.0,2.0,1,1.63,0.95,564.0,1344.0,Grid/VR
454.5,1.0,2.0,1,1.67,0.98,564.0,1344.0,Grid/VR
455.0,1.0,2.0,1,1.7,1.0,564.0,1344.0,Grid/VR
455.5,1.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
456.0,2.0,2.0,1,1.63,1.0,564.0,1344.0,Grid/VR
456.5,2.0,2.0,1,1.6,1.0,564.0,1344.0,Grid/VR
457.0,2.0,2.0,1,1.57,1.0,564.0,1344.0,Grid/VR
457.5,1.0,2.0,1,1.53,1.0,564.0,1344.0,Grid/VR
458.0,1.0,2.0,1,1.5,1.0,564.0,1344.0,Grid/VR
458.5,2.0,2.0,1,1.5,1.0,564.0,1344.0,Grid/VR
459.0,2.0,2.0,1,1.5,1.0,564.0,1344.0,Grid/VR
459.5,2.0,2.0,1,1.53,1.0,564.0,1344.0,Grid/VR
460.0,2.0,2.0,1,1.57,1.0,564.0,1344.0,Grid/VR
460.5,2.0,2.0,1,1.6,1.0,564.0,1344.0,Grid/VR
461.0,2.0,2.0,1,1.6,1.0,564.0,1344.0,Grid/VR
461.5,2.0,2.0,1,1.6,1.0,564.0,1344.0,Grid/VR
462.0,2.0,2.0,1,1.6,1.0,564.0,1344.0,Grid/VR
462.5,2.0,2.0,1,1.63,1.0,564.0,1344.0,Grid/VR
463.0,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
463.5,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
464.0,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
464.5,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
465.0,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
465.5,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
466.0,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
466.5,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
467.0,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
467.5,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
468.0,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
468.5,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
469.0,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
469.5,2.0,2.0,1,1.67,1.0,564.0,1344.0,Grid/VR
470.0,2.0,2.0,2,1.7,1.0,564.0,1344.0,Grid/VR
470.5,2.0,2.0,2,1.73,1.0,564.0,1344.0,Grid/VR
471.0,2.0,2.0,2,1.77,1.0,564.0,1344.0,Grid/VR
471.5,2.0,2.0,2,1.8,1.0,564.0,1344.0,Grid/VR
472.0,2.0,2.0,2,1.83,1.0,564.0,1344.0,Grid/VR
472.5,1.0,2.0,0,1.77,0.98,564.0,1344.0,Grid/VR
473.0,1.0,2.0,0,1.7,0.95,564.0,1344.0,Grid/VR
473.5,1.0,2.0,0,1.63,0.92,564.0,1344.0,Grid/VR
474.0,1.0,2.0,0,1.57,0.9,564.0,1344.0,Grid/VR
474.5,1.0,2.0,0,1.5,0.88,564.0,1344.0,Grid/VR
475.0,2.0,2.0,0,1.43,0.85,564.0,1344.0,Grid/VR
475.5,2.0,2.0,0,1.37,0.82,564.0,1344.0,Grid/VR
476.0,2.0,2.0,1,1.33,0.82,564.0,1344.0,Grid/VR
476.5,2.0,2.0,1,1.3,0.82,564.0,1344.0,Grid/VR
477.0,1.0,2.0,0,1.2,0.8,564.0,1344.0,Grid/VR
477.5,2.0,2.0,0,1.23,0.8,564.0,1344.0,Grid/VR
478.0,2.0,2.0,0,1.27,0.8,564.0,1344.0,Grid/VR
478.5,2.0,2.0,2,1.37,0.82,564.0,1344.0,Grid/VR
479.0,1.0,2.0,2,1.43,0.85,564.0,1344.0,Grid/VR
479.5,2.0,1.0,2,1.5,0.88,564.0,1344.0,Grid/VR
480.0,2.0,0.0,2,1.5,0.88,564.0,1344.0,Grid/VR
480.5,2.0,2.0,2,1.57,0.9,564.0,1344.0,Grid/VR
481.0,2.0,1.0,2,1.57,0.9,564.0,1344.0,Grid/VR
481.5,2.0,2.0,2,1.6,0.9,564.0,1344.0,Grid/VR
482.0,2.0,1.0,2,1.67,0.92,564.0,1344.0,Grid/VR
482.5,1.0,1.0,2,1.67,0.95,564.0,1344.0,Grid/VR
483.0,1.0,2.0,2,1.7,0.98,564.0,1344.0,Grid/VR
483.5,1.0,2.0,2,1.67,0.98,564.0,1344.0,Grid/VR
484.0,1.0,2.0,2,1.67,0.98,564.0,1344.0,Grid/VR
484.5,1.0,2.0,2,1.67,0.98,564.0,1344.0,Grid/VR
485.0,1.0,2.0,2,1.7,1.0,564.0,1344.0,Grid/VR
485.5,1.0,1.0,2,1.63,1.0,564.0,1344.0,Grid/VR
486.0,1.0,1.0,2,1.6,1.0,564.0,1344.0,Grid/VR
486.5,2.0,1.0,2,1.57,1.0,564.0,1344.0,Grid/VR
487.0,1.0,1.0,2,1.53,1.0,564.0,1344.0,Grid/VR
487.5,1.0,1.0,2,1.53,1.0,564.0,1344.0,Grid/VR
488.0,1.0,1.0,2,1.5,1.0,564.0,1344.0,Grid/VR
488.5,1.0,1.0,2,1.47,1.0,564.0,1344.0,Grid/VR
489.0,1.0,1.0,2,1.43,1.0,564.0,1344.0,Grid/VR
489.5,1.0,2.0,2,1.43,1.0,564.0,1344.0,Grid/VR
490.0,1.0,2.0,2,1.43,1.0,564.0,1344.0,Grid/VR
490.5,1.0,2.0,2,1.47,1.0,564.0,1344.0,Grid/VR
491.0,1.0,2.0,2,1.5,1.0,564.0,1344.0,Grid/VR
491.5,1.0,2.0,1,1.47,1.0,564.0,1344.0,Grid/VR
492.0,1.0,2.0,1,1.47,1.0,564.0,1344.0,Grid/VR
492.5,2.0,2.0,1,1.5,1.0,564.0,1344.0,Grid/VR
493.0,2.0,2.0,2,1.57,1.0,564.0,1344.0,Grid/VR
493.5,2.0,2.0,2,1.63,1.0,564.0,1344.0,Grid/VR
494.0,2.0,2.0,2,1.7,1.0,564.0,1344.0,Grid/VR
494.5,2.0,2.0,2,1.73,1.0,564.0,1344.0,Grid/VR
495.0,2.0,2.0,2,1.77,1.0,564.0,1344.0,Grid/VR
495.5,2.0,2.0,2,1.8,1.0,564.0,1344.0,Grid/VR
496.0,2.0,2.0,2,1.83,1.0,564.0,1344.0,Grid/VR
496.5,2.0,2.0,2,1.9,1.0,564.0,1344.0,Grid/VR
497.0,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
497.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
498.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
498.5,1.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
499.0,1.0,2.0,2,1.93,1.0,564.0,1344.0,Grid/VR
499.5,2.0,2.0,2,1.93,1.0,564.0,1344.0,Grid/VR
500.0,2.0,2.0,2,1.93,1.0,564.0,1344.0,Grid/VR
500.5,2.0,2.0,2,1.93,1.0,564.0,1344.0,Grid/VR
501.0,3.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
501.5,3.0,1.0,2,1.97,1.0,564.0,1344.0,Grid/VR
502.0,3.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
502.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
503.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
503.5,2.0,2.0,2,2.03,1.0,564.0,1344.0,Grid/VR
504.0,3.0,2.0,2,2.1,1.0,564.0,1344.0,Grid/VR
504.5,2.0,2.0,2,2.1,1.0,564.0,1344.0,Grid/VR
505.0,2.0,2.0,2,2.1,1.0,564.0,1344.0,Grid/VR
505.5,2.0,2.0,2,2.1,1.0,564.0,1344.0,Grid/VR
506.0,2.0,2.0,2,2.07,1.0,564.0,1344.0,Grid/VR
506.5,2.0,2.0,2,2.07,1.0,564.0,1344.0,Grid/VR
507.0,2.0,2.0,2,2.03,1.0,564.0,1344.0,Grid/VR
507.5,2.0,2.0,2,2.03,1.0,564.0,1344.0,Grid/VR
508.0,2.0,2.0,2,2.03,1.0,564.0,1344.0,Grid/VR
508.5,2.0,2.0,2,2.03,1.0,564.0,1344.0,Grid/VR
509.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
509.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
510.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
510.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
511.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
511.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
512.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
512.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
513.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
513.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
514.0,2.0,1.0,2,1.97,1.0,564.0,1344.0,Grid/VR
514.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
515.0,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
515.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
516.0,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
516.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
517.0,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
517.5,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
518.0,2.0,1.0,2,1.93,1.0,564.0,1344.0,Grid/VR
518.5,2.0,1.0,2,1.9,1.0,564.0,1344.0,Grid/VR
519.0,2.0,1.0,2,1.9,1.0,564.0,1344.0,Grid/VR
519.5,2.0,1.0,2,1.87,1.0,564.0,1344.0,Grid/VR
520.0,2.0,1.0,2,1.83,1.0,564.0,1344.0,Grid/VR
520.5,2.0,1.0,2,1.8,1.0,564.0,1344.0,Grid/VR
521.0,2.0,1.0,2,1.77,1.0,564.0,1344.0,Grid/VR
521.5,2.0,2.0,2,1.77,1.0,564.0,1344.0,Grid/VR
522.0,2.0,2.0,2,1.77,1.0,564.0,1344.0,Grid/VR
522.5,2.0,2.0,2,1.77,1.0,564.0,1344.0,Grid/VR
523.0,2.0,2.0,2,1.8,1.0,564.0,1344.0,Grid/VR
523.5,2.0,2.0,2,1.83,1.0,564.0,1344.0,Grid/VR
524.0,1.0,2.0,2,1.83,1.0,564.0,1344.0,Grid/VR
524.5,1.0,2.0,2,1.83,1.0,564.0,1344.0,Grid/VR
525.0,2.0,2.0,2,1.87,1.0,564.0,1344.0,Grid/VR
525.5,2.0,2.0,2,1.9,1.0,564.0,1344.0,Grid/VR
526.0,2.0,2.0,2,1.93,1.0,564.0,1344.0,Grid/VR
526.5,2.0,2.0,2,1.93,1.0,564.0,1344.0,Grid/VR
527.0,2.0,2.0,2,1.93,1.0,564.0,1344.0,Grid/VR
527.5,2.0,2.0,2,1.93,1.0,564.0,1344.0,Grid/VR
528.0,2.0,2.0,2,1.93,1.0,564.0,1344.0,Grid/VR
528.5,2.0,2.0,2,1.93,1.0,564.0,1344.0,Grid/VR
529.0,2.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
529.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
530.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
530.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
531.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
531.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
532.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
532.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
533.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
533.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
534.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
534.5,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
535.0,2.0,2.0,2,2.0,1.0,564.0,1344.0,Grid/VR
535.5,1.0,2.0,2,1.97,1.0,564.0,1344.0,Grid/VR
536.0,1.0,2.0,2,1.93,1.0,564.0,1344.0,Grid/VR
536.5,1.0,2.0,2,1.9,1.0,564.0,1344.0,Grid/VR
537.0,1.0,2.0,2,1.87,1.0,564.0,1344.0,Grid/VR
537.5,1.0,2.0,2,1.83,1.0,564.0,1344.0,Grid/VR
538.0,1.0,2.0,2,1.8,1.0,564.0,1344.0,Grid/VR
538.5,1.0,2.0,2,1.77,1.0,564.0,1344.0,Grid/VR
539.0,1.0,2.0,2,1.73,1.0,564.0,1344.0,Grid/VR
539.5,1.0,2.0,2,1.7,1.0,564.0,1344.0,Grid/VR
540.0,1.0,2.0,2,1.67,1.0,564.0,1344.0,Grid/VR
540.5,1.0,2.0,2,1.67,1.0,564.0,1344.0,Grid/VR
541.0,1.0,2.0,2,1.67,1.0,564.0,1344.0,Grid/VR
541.5,1.0,2.0,2,1.67,1.0,564.0,1344.0,Grid/VR
542.0,1.0,2.0,2,1.67,1.0,564.0,1344.0,Grid/VR
542.5,1.0,2.0,2,1.67,1.0,564.0,1344.0,Grid/VR
543.0,2.0,2.0,2,1.7,1.0,564.0,1344.0,Grid/VR
543.5,1.0,2.0,2,1.7,1.0,564.0,1344.0,Grid/VR
544.0,1.0,2.0,2,1.7,1.0,564.0,1344.0,Grid/VR
544.5,2.0,2.0,2,1.73,1.0,564.0,1344.0,Grid/VR
545.0,1.0,2.0,2,1.73,1.0,564.0,1344.0,Grid/VR
545.5,1.0,2.0,2,1.73,1.0,564.0,1344.0,Grid/VR
546.0,0.0,2.0,2,1.7,0.98,564.0,1344.0,Grid/VR
546.5,0.0,2.0,2,1.67,0.95,564.0,1344.0,Grid/VR
547.0,0.0,2.0,2,1.63,0.92,564.0,1344.0,Grid/VR
547.5,0.0,2.0,2,1.6,0.9,564.0,1344.0,Grid/VR
548.0,0.0,2.0,2,1.53,0.88,564.0,1344.0,Grid/VR
548.5,0.0,2.0,2,1.5,0.85,564.0,1344.0,Grid/VR
549.0,0.0,2.0,2,1.47,0.82,564.0,1344.0,Grid/VR
549.5,0.0,2.0,2,1.4,0.8,564.0,1344.0,Grid/VR
