time,faces_019,faces_020,faces_021,average_numeric,average_binary,task_start_sec,task_end_sec,condition
1248.0,1.0,2,1,1.37,1.0,474.0,1254.0,Spatial/VR
1248.5,2.0,1,1,1.37,1.0,474.0,1254.0,Spatial/VR
1249.0,2.0,1,1,1.37,1.0,474.0,1254.0,Spatial/VR
1249.5,1.0,1,2,1.33,1.0,474.0,1254.0,Spatial/VR
1250.0,1.0,1,1,1.3,1.0,474.0,1254.0,Spatial/VR
1250.5,1.0,1,1,1.27,1.0,474.0,1254.0,Spatial/VR
1251.0,1.0,1,1,1.23,1.0,474.0,1254.0,Spatial/VR
1251.5,1.0,1,1,1.2,1.0,474.0,1254.0,Spatial/VR
1252.0,1.0,1,1,1.17,1.0,474.0,1254.0,Spatial/VR
1252.5,1.0,1,1,1.13,1.0,474.0,1254.0,Spatial/VR
1253.0,1.0,1,1,1.1,1.0,474.0,1254.0,Spatial/VR
1253.5,1.0,1,1,1.07,1.0,474.0,1254.0,Spatial/VR
1254.0,1.0,1,1,1.03,1.0,474.0,1254.0,Spatial/VR
1254.5,1.0,1,1,1.0,1.0,474.0,1254.0,Spatial/VR
1255.0,1.0,1,1,1.0,1.0,474.0,1254.0,Spatial/VR
1255.5,1.0,1,1,1.0,1.0,474.0,1254.0,Spatial/VR
1256.0,1.0,1,2,1.03,1.0,474.0,1254.0,Spatial/VR
1256.5,1.0,1,2,1.07,1.0,474.0,1254.0,Spatial/VR
1257.0,1.0,1,2,1.1,1.0,474.0,1254.0,Spatial/VR
1257.5,1.0,1,2,1.13,1.0,474.0,1254.0,Spatial/VR
1258.0,1.0,1,1,1.13,1.0,474.0,1254.0,Spatial/VR
1258.5,1.0,1,1,1.13,1.0,474.0,1254.0,Spatial/VR
1259.0,1.0,1,1,1.13,1.0,474.0,1254.0,Spatial/VR
1259.5,1.0,1,1,1.13,1.0,474.0,1254.0,Spatial/VR
1260.0,1.0,1,1,1.13,1.0,474.0,1254.0,Spatial/VR
1260.5,1.0,1,1,1.13,1.0,474.0,1254.0,Spatial/VR
1261.0,1.0,1,1,1.1,1.0,474.0,1254.0,Spatial/VR
1261.5,1.0,1,1,1.07,1.0,474.0,1254.0,Spatial/VR
1262.0,1.0,1,0,1.0,0.98,474.0,1254.0,Spatial/VR
1262.5,1.0,1,1,0.97,0.98,474.0,1254.0,Spatial/VR
1263.0,0.0,0,1,0.9,0.92,474.0,1254.0,Spatial/VR
1263.5,1.0,2,1,0.93,0.92,474.0,1254.0,Spatial/VR
1264.0,1.0,2,1,0.97,0.92,474.0,1254.0,Spatial/VR
1264.5,1.0,2,1,1.0,0.92,474.0,1254.0,Spatial/VR
1265.0,0.0,1,0,0.93,0.88,474.0,1254.0,Spatial/VR
1265.5,1.0,0,1,0.9,0.85,474.0,1254.0,Spatial/VR
1266.0,1.0,0,1,0.87,0.82,474.0,1254.0,Spatial/VR
1266.5,1.0,0,1,0.83,0.8,474.0,1254.0,Spatial/VR
1267.0,0.0,0,1,0.8,0.78,474.0,1254.0,Spatial/VR
1267.5,0.0,0,1,0.73,0.72,474.0,1254.0,Spatial/VR
1268.0,0.0,0,2,0.77,0.72,474.0,1254.0,Spatial/VR
1268.5,0.0,0,2,0.7,0.68,474.0,1254.0,Spatial/VR
1269.0,0.0,0,2,0.63,0.62,474.0,1254.0,Spatial/VR
1269.5,0.0,0,2,0.57,0.57,474.0,1254.0,Spatial/VR
1270.0,0.0,0,2,0.6,0.57,474.0,1254.0,Spatial/VR
1270.5,0.0,0,2,0.6,0.55,474.0,1254.0,Spatial/VR
1271.0,0.0,1,2,0.63,0.55,474.0,1254.0,Spatial/VR
1271.5,0.0,1,2,0.67,0.55,474.0,1254.0,Spatial/VR
1272.0,0.0,1,1,0.7,0.57,474.0,1254.0,Spatial/VR
1272.5,0.0,1,1,0.73,0.6,474.0,1254.0,Spatial/VR
1273.0,0.0,2,1,0.77,0.62,474.0,1254.0,Spatial/VR
1273.5,0.0,2,1,0.8,0.65,474.0,1254.0,Spatial/VR
1274.0,0.0,2,2,0.87,0.68,474.0,1254.0,Spatial/VR
1274.5,0.0,2,1,0.9,0.7,474.0,1254.0,Spatial/VR
1275.0,0.0,1,1,0.9,0.72,474.0,1254.0,Spatial/VR
1275.5,0.0,1,1,0.9,0.75,474.0,1254.0,Spatial/VR
1276.0,0.0,0,2,0.87,0.72,474.0,1254.0,Spatial/VR
1276.5,0.0,0,2,0.83,0.7,474.0,1254.0,Spatial/VR
1277.0,0.0,0,2,0.83,0.68,474.0,1254.0,Spatial/VR
1277.5,0.0,0,1,0.8,0.65,474.0,1254.0,Spatial/VR
1278.0,0.0,0,0,0.7,0.6,474.0,1254.0,Spatial/VR
1278.5,0.0,0,0,0.6,0.55,474.0,1254.0,Spatial/VR
1279.0,0.0,0,1,0.5,0.52,474.0,1254.0,Spatial/VR
1279.5,0.0,0,1,0.43,0.5,474.0,1254.0,Spatial/VR
1280.0,0.0,0,1,0.4,0.48,474.0,1254.0,Spatial/VR
1280.5,0.0,0,1,0.37,0.45,474.0,1254.0,Spatial/VR
1281.0,0.0,0,1,0.33,0.45,474.0,1254.0,Spatial/VR
1281.5,0.0,0,1,0.3,0.45,474.0,1254.0,Spatial/VR
1282.0,0.0,0,1,0.27,0.45,474.0,1254.0,Spatial/VR
1282.5,0.0,0,1,0.27,0.45,474.0,1254.0,Spatial/VR
1283.0,0.0,0,1,0.3,0.48,474.0,1254.0,Spatial/VR
1283.5,0.0,0,1,0.33,0.5,474.0,1254.0,Spatial/VR
1284.0,0.0,0,1,0.33,0.5,474.0,1254.0,Spatial/VR
1284.5,0.0,0,2,0.37,0.5,474.0,1254.0,Spatial/VR
1285.0,0.0,0,2,0.4,0.5,474.0,1254.0,Spatial/VR
1285.5,0.0,0,1,0.4,0.5,474.0,1254.0,Spatial/VR
1286.0,0.0,0,1,0.4,0.5,474.0,1254.0,Spatial/VR
1286.5,0.0,0,1,0.4,0.5,474.0,1254.0,Spatial/VR
1287.0,0.0,0,1,0.4,0.5,474.0,1254.0,Spatial/VR
1287.5,0.0,0,1,0.4,0.5,474.0,1254.0,Spatial/VR
1288.0,0.0,0,1,0.4,0.5,474.0,1254.0,Spatial/VR
1288.5,0.0,0,1,0.4,0.5,474.0,1254.0,Spatial/VR
1289.0,0.0,0,1,0.4,0.5,474.0,1254.0,Spatial/VR
1289.5,0.0,0,1,0.37,0.5,474.0,1254.0,Spatial/VR
1290.0,0.0,0,1,0.33,0.5,474.0,1254.0,Spatial/VR
1290.5,0.0,0,1,0.33,0.5,474.0,1254.0,Spatial/VR
1291.0,0.0,1,1,0.37,0.52,474.0,1254.0,Spatial/VR
1291.5,1.0,1,1,0.43,0.57,474.0,1254.0,Spatial/VR
1292.0,1.0,1,1,0.5,0.62,474.0,1254.0,Spatial/VR
1292.5,1.0,1,1,0.57,0.68,474.0,1254.0,Spatial/VR
1293.0,1.0,1,1,0.63,0.72,474.0,1254.0,Spatial/VR
1293.5,1.0,1,1,0.7,0.78,474.0,1254.0,Spatial/VR
1294.0,0.0,1,1,0.73,0.8,474.0,1254.0,Spatial/VR
1294.5,0.0,1,1,0.77,0.82,474.0,1254.0,Spatial/VR
1295.0,0.0,1,1,0.8,0.85,474.0,1254.0,Spatial/VR
1295.5,0.0,1,1,0.83,0.88,474.0,1254.0,Spatial/VR
1296.0,0.0,1,1,0.83,0.88,474.0,1254.0,Spatial/VR
1296.5,0.0,1,2,0.83,0.85,474.0,1254.0,Spatial/VR
1297.0,0.0,1,2,0.83,0.82,474.0,1254.0,Spatial/VR
1297.5,0.0,1,1,0.8,0.8,474.0,1254.0,Spatial/VR
1298.0,0.0,1,1,0.77,0.78,474.0,1254.0,Spatial/VR
1298.5,1.0,1,1,0.77,0.78,474.0,1254.0,Spatial/VR
1299.0,1.0,1,1,0.8,0.8,474.0,1254.0,Spatial/VR
1299.5,1.0,1,1,0.83,0.82,474.0,1254.0,Spatial/VR
1300.0,1.0,1,0,0.83,0.82,474.0,1254.0,Spatial/VR
1300.5,0.0,1,0,0.8,0.8,474.0,1254.0,Spatial/VR
1301.0,0.0,1,0,0.77,0.78,474.0,1254.0,Spatial/VR
1301.5,1.0,1,0,0.73,0.78,474.0,1254.0,Spatial/VR
1302.0,0.0,1,0,0.67,0.75,474.0,1254.0,Spatial/VR
1302.5,0.0,1,1,0.67,0.75,474.0,1254.0,Spatial/VR
1303.0,0.0,1,1,0.67,0.75,474.0,1254.0,Spatial/VR
1303.5,0.0,1,1,0.63,0.72,474.0,1254.0,Spatial/VR
1304.0,0.0,1,1,0.6,0.7,474.0,1254.0,Spatial/VR
1304.5,0.0,0,1,0.53,0.65,474.0,1254.0,Spatial/VR
1305.0,0.0,0,1,0.5,0.62,474.0,1254.0,Spatial/VR
1305.5,0.0,0,1,0.5,0.62,474.0,1254.0,Spatial/VR
1306.0,0.0,0,1,0.5,0.62,474.0,1254.0,Spatial/VR
1306.5,0.0,0,1,0.47,0.6,474.0,1254.0,Spatial/VR
1307.0,0.0,0,1,0.47,0.6,474.0,1254.0,Spatial/VR
1307.5,0.0,0,1,0.43,0.57,474.0,1254.0,Spatial/VR
1308.0,0.0,1,1,0.43,0.57,474.0,1254.0,Spatial/VR
1308.5,0.0,0,0,0.37,0.52,474.0,1254.0,Spatial/VR
1309.0,1.0,0,0,0.33,0.5,474.0,1254.0,Spatial/VR
1309.5,1.0,1,1,0.4,0.55,474.0,1254.0,Spatial/VR
1310.0,0.0,1,1,0.43,0.57,474.0,1254.0,Spatial/VR
1310.5,1.0,1,1,0.5,0.62,474.0,1254.0,Spatial/VR
1311.0,1.0,1,1,0.57,0.68,474.0,1254.0,Spatial/VR
1311.5,0.0,1,2,0.63,0.7,474.0,1254.0,Spatial/VR
1312.0,0.0,1,1,0.67,0.72,474.0,1254.0,Spatial/VR
1312.5,0.0,2,1,0.73,0.75,474.0,1254.0,Spatial/VR
1313.0,1.0,1,0,0.73,0.75,474.0,1254.0,Spatial/VR
1313.5,1.0,1,0,0.8,0.8,474.0,1254.0,Spatial/VR
1314.0,0.0,1,1,0.83,0.82,474.0,1254.0,Spatial/VR
1314.5,0.0,0,2,0.8,0.78,474.0,1254.0,Spatial/VR
1315.0,1.0,1,1,0.83,0.8,474.0,1254.0,Spatial/VR
1315.5,1.0,1,2,0.87,0.8,474.0,1254.0,Spatial/VR
1316.0,2.0,1,0,0.87,0.78,474.0,1254.0,Spatial/VR
1316.5,2.0,1,0,0.87,0.78,474.0,1254.0,Spatial/VR
1317.0,2.0,1,0,0.9,0.78,474.0,1254.0,Spatial/VR
1317.5,2.0,1,0,0.9,0.78,474.0,1254.0,Spatial/VR
1318.0,2.0,1,1,0.97,0.8,474.0,1254.0,Spatial/VR
1318.5,1.0,2,1,1.03,0.82,474.0,1254.0,Spatial/VR
1319.0,1.0,1,2,1.1,0.85,474.0,1254.0,Spatial/VR
1319.5,1.0,1,1,1.13,0.9,474.0,1254.0,Spatial/VR
1320.0,2.0,1,1,1.17,0.9,474.0,1254.0,Spatial/VR
1320.5,0.0,1,1,1.1,0.88,474.0,1254.0,Spatial/VR
1321.0,,1,0,1.05,0.87,474.0,1254.0,Spatial/VR
1321.5,,0,0,0.95,0.82,474.0,1254.0,Spatial/VR
