frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
7483,08:09.392,3,534.0,556.0,702.0,789.0,1557.0,623.0,1708.0,838.0,1008.0,679.0,1152.0,900.0,,,,
7484,08:09.425,3,534.0,554.0,702.0,788.0,1557.0,622.0,1709.0,833.0,1007.0,678.0,1152.0,898.0,,,,
7485,08:09.458,3,534.0,553.0,702.0,788.0,1558.0,621.0,1709.0,830.0,1008.0,677.0,1153.0,898.0,,,,
7486,08:09.492,3,534.0,552.0,701.0,787.0,1558.0,621.0,1708.0,828.0,1008.0,677.0,1153.0,897.0,,,,
7487,08:09.525,3,534.0,551.0,701.0,786.0,1559.0,619.0,1709.0,826.0,1009.0,676.0,1153.0,896.0,,,,
7488,08:09.558,3,535.0,550.0,701.0,784.0,1559.0,617.0,1709.0,824.0,1009.0,675.0,1153.0,894.0,,,,
7489,08:09.592,3,535.0,549.0,700.0,783.0,1009.0,674.0,1153.0,895.0,1559.0,616.0,1708.0,824.0,,,,
7490,08:09.625,3,535.0,549.0,700.0,783.0,1559.0,617.0,1709.0,824.0,1009.0,673.0,1153.0,896.0,,,,
7491,08:09.658,3,534.0,549.0,700.0,783.0,1008.0,671.0,1154.0,895.0,1559.0,617.0,1709.0,825.0,,,,
7492,08:09.692,3,534.0,549.0,700.0,783.0,1558.0,620.0,1709.0,826.0,1008.0,671.0,1153.0,894.0,,,,
7493,08:09.725,3,534.0,549.0,700.0,783.0,1558.0,622.0,1709.0,829.0,1008.0,670.0,1153.0,892.0,,,,
7494,08:09.758,3,534.0,549.0,700.0,783.0,1557.0,623.0,1709.0,829.0,1008.0,668.0,1154.0,892.0,,,,
7495,08:09.792,3,535.0,550.0,700.0,784.0,1557.0,624.0,1710.0,831.0,1008.0,669.0,1154.0,891.0,,,,
7496,08:09.825,3,535.0,550.0,701.0,784.0,1557.0,625.0,1710.0,831.0,1008.0,668.0,1155.0,889.0,,,,
7497,08:09.858,3,535.0,549.0,700.0,783.0,1557.0,626.0,1710.0,831.0,1008.0,667.0,1155.0,887.0,,,,
