frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
37339,40:33.257,2,1118,909,1209,1033,33.0,1003.0,146.0,1210.0,,,,,,,,
37340,40:33.290,3,1115,911,1207,1037,23.0,1003.0,141.0,1213.0,2293.0,839.0,2459.0,1087.0,,,,
37341,40:33.323,3,1113,910,1204,1036,16.0,997.0,137.0,1205.0,2291.0,845.0,2458.0,1096.0,,,,
37342,40:33.357,3,1109,910,1201,1037,10.0,992.0,129.0,1199.0,2288.0,849.0,2455.0,1100.0,,,,
37343,40:33.390,3,1109,911,1200,1039,5.0,986.0,126.0,1196.0,2287.0,854.0,2457.0,1109.0,,,,
37344,40:33.423,3,1109,917,1200,1048,4.0,989.0,125.0,1198.0,2287.0,865.0,2455.0,1122.0,,,,
37345,40:33.457,3,1106,931,1198,1059,-4.0,994.0,117.0,1208.0,2283.0,878.0,2452.0,1135.0,,,,
37346,40:33.490,3,1098,938,1189,1063,2272.0,893.0,2448.0,1149.0,-21.0,1001.0,101.0,1211.0,,,,
37347,40:33.523,3,1087,942,1179,1068,2256.0,900.0,2440.0,1155.0,-37.0,1001.0,83.0,1220.0,,,,
37348,40:33.557,2,1077,945,1168,1071,2247.0,906.0,2431.0,1158.0,,,,,,,,
37349,40:33.590,2,1067,938,1158,1064,2228.0,901.0,2401.0,1154.0,,,,,,,,
37350,40:33.623,2,1056,922,1148,1050,2209.0,886.0,2386.0,1147.0,,,,,,,,
37351,40:33.657,2,1044,907,1136,1032,2192.0,870.0,2363.0,1127.0,,,,,,,,
37352,40:33.690,2,1035,886,1127,1012,2175.0,853.0,2351.0,1112.0,,,,,,,,
37353,40:33.723,2,1031,862,1123,990,2165.0,836.0,2343.0,1091.0,,,,,,,,
37354,40:33.757,2,1029,850,1122,974,2162.0,826.0,2339.0,1081.0,,,,,,,,
37355,40:33.790,2,1033,849,1123,973,2164.0,822.0,2339.0,1079.0,,,,,,,,
37356,40:33.823,2,1036,853,1127,979,2172.0,833.0,2347.0,1087.0,,,,,,,,
37357,40:33.857,2,1042,868,1134,994,2179.0,851.0,2353.0,1106.0,,,,,,,,
37358,40:33.890,2,1049,884,1140,1010,2191.0,872.0,2363.0,1127.0,,,,,,,,
37359,40:33.923,2,1055,894,1147,1021,2199.0,886.0,2374.0,1145.0,,,,,,,,
37360,40:33.957,2,1058,900,1149,1025,2204.0,891.0,2381.0,1151.0,,,,,,,,
37361,40:33.990,2,1059,898,1151,1024,2207.0,891.0,2382.0,1150.0,,,,,,,,
37362,40:34.023,2,1061,886,1153,1015,2208.0,881.0,2381.0,1141.0,,,,,,,,
37363,40:34.057,2,1061,876,1153,1002,2211.0,871.0,2383.0,1125.0,,,,,,,,
37364,40:34.090,2,1064,867,1155,994,2214.0,860.0,2386.0,1118.0,,,,,,,,
37365,40:34.123,2,1066,866,1156,993,2216.0,858.0,2389.0,1116.0,,,,,,,,
37366,40:34.157,2,1067,869,1157,995,2219.0,863.0,2388.0,1118.0,,,,,,,,
37367,40:34.190,2,1066,872,1157,997,2218.0,869.0,2388.0,1121.0,,,,,,,,
37368,40:34.223,2,1066,874,1156,998,2216.0,873.0,2386.0,1124.0,,,,,,,,
37369,40:34.257,2,1065,870,1156,995,2213.0,872.0,2385.0,1124.0,,,,,,,,
37370,40:34.290,2,1066,862,1157,991,2214.0,869.0,2385.0,1121.0,,,,,,,,
