frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
24595,26:28.293,2,1739.0,777.0,1906.0,1000.0,563.0,694.0,746.0,926.0,,,,,,,,
24596,26:28.327,2,1742.0,774.0,1910.0,999.0,566.0,692.0,749.0,923.0,,,,,,,,
24597,26:28.360,2,1745.0,770.0,1916.0,999.0,570.0,692.0,752.0,922.0,,,,,,,,
24598,26:28.393,2,1749.0,770.0,1921.0,1000.0,574.0,695.0,756.0,923.0,,,,,,,,
24599,26:28.427,2,1755.0,770.0,1926.0,998.0,579.0,692.0,760.0,922.0,,,,,,,,
24600,26:28.460,2,585.0,692.0,765.0,921.0,1761.0,767.0,1933.0,997.0,,,,,,,,
24601,26:28.493,2,589.0,691.0,770.0,918.0,1768.0,770.0,1938.0,996.0,,,,,,,,
24602,26:28.527,2,596.0,690.0,775.0,916.0,1772.0,765.0,1946.0,995.0,,,,,,,,
24603,26:28.560,2,600.0,690.0,778.0,914.0,1777.0,767.0,1951.0,996.0,,,,,,,,
24604,26:28.593,2,601.0,688.0,779.0,911.0,1782.0,767.0,1954.0,995.0,,,,,,,,
24605,26:28.627,2,602.0,688.0,780.0,910.0,1784.0,770.0,1957.0,992.0,,,,,,,,
24606,26:28.660,2,602.0,685.0,780.0,909.0,1786.0,766.0,1958.0,991.0,,,,,,,,
24607,26:28.693,2,601.0,682.0,780.0,907.0,1785.0,764.0,1958.0,990.0,,,,,,,,
24608,26:28.727,2,601.0,680.0,780.0,905.0,1786.0,762.0,1959.0,987.0,,,,,,,,
24609,26:28.760,2,601.0,678.0,779.0,904.0,1786.0,764.0,1960.0,985.0,,,,,,,,
24610,26:28.793,2,602.0,678.0,780.0,901.0,1787.0,761.0,1961.0,984.0,,,,,,,,
24611,26:28.827,2,603.0,678.0,781.0,900.0,1790.0,762.0,1963.0,982.0,,,,,,,,
24612,26:28.860,2,604.0,676.0,784.0,901.0,1792.0,760.0,1965.0,980.0,,,,,,,,
24613,26:28.893,2,605.0,674.0,784.0,904.0,1794.0,756.0,1967.0,979.0,,,,,,,,
24614,26:28.927,2,607.0,673.0,787.0,903.0,1798.0,755.0,1971.0,980.0,,,,,,,,
24615,26:28.960,2,609.0,671.0,787.0,899.0,1801.0,754.0,1975.0,978.0,,,,,,,,
24616,26:28.993,2,611.0,670.0,790.0,897.0,1804.0,754.0,1978.0,978.0,,,,,,,,
24617,26:29.027,2,612.0,668.0,791.0,894.0,1805.0,749.0,1983.0,975.0,,,,,,,,
24618,26:29.060,2,612.0,666.0,791.0,892.0,1808.0,743.0,1985.0,971.0,,,,,,,,
24619,26:29.093,2,611.0,664.0,789.0,888.0,1810.0,742.0,1986.0,970.0,,,,,,,,
24620,26:29.127,2,611.0,664.0,789.0,887.0,1812.0,743.0,1988.0,970.0,,,,,,,,
24621,26:29.160,2,613.0,664.0,793.0,887.0,1816.0,743.0,1992.0,969.0,,,,,,,,
24622,26:29.193,2,616.0,662.0,797.0,886.0,1819.0,743.0,1996.0,969.0,,,,,,,,
24623,26:29.227,2,619.0,662.0,798.0,889.0,1825.0,743.0,2003.0,972.0,,,,,,,,
24624,26:29.260,2,623.0,663.0,803.0,891.0,1831.0,743.0,2009.0,974.0,,,,,,,,
24625,26:29.293,2,630.0,666.0,808.0,893.0,1838.0,742.0,2018.0,976.0,,,,,,,,
24626,26:29.327,2,639.0,666.0,817.0,892.0,1849.0,743.0,2029.0,972.0,,,,,,,,
24627,26:29.360,2,646.0,659.0,824.0,886.0,1861.0,739.0,2038.0,967.0,,,,,,,,
24628,26:29.393,2,651.0,655.0,827.0,878.0,1864.0,733.0,2044.0,964.0,,,,,,,,
24629,26:29.427,2,654.0,652.0,829.0,876.0,1866.0,727.0,2047.0,960.0,,,,,,,,
24630,26:29.460,2,655.0,650.0,831.0,872.0,1868.0,722.0,2049.0,956.0,,,,,,,,
24631,26:29.493,2,1868.0,718.0,2050.0,955.0,655.0,648.0,831.0,872.0,,,,,,,,
24632,26:29.527,2,656.0,647.0,831.0,876.0,1868.0,715.0,2051.0,953.0,,,,,,,,
24633,26:29.560,2,659.0,646.0,833.0,878.0,1872.0,719.0,2053.0,952.0,,,,,,,,
24634,26:29.593,2,662.0,647.0,835.0,880.0,1876.0,716.0,2056.0,952.0,,,,,,,,
24635,26:29.627,2,663.0,648.0,838.0,882.0,1876.0,715.0,2059.0,952.0,,,,,,,,
24636,26:29.660,2,665.0,648.0,841.0,881.0,1877.0,715.0,2061.0,952.0,,,,,,,,
24637,26:29.693,2,667.0,647.0,844.0,879.0,1878.0,716.0,2062.0,952.0,,,,,,,,
24638,26:29.727,2,673.0,646.0,847.0,873.0,1881.0,716.0,2066.0,953.0,,,,,,,,
24639,26:29.760,2,676.0,644.0,850.0,869.0,1884.0,715.0,2067.0,954.0,,,,,,,,
24640,26:29.793,2,678.0,645.0,852.0,869.0,1884.0,715.0,2069.0,954.0,,,,,,,,
24641,26:29.827,2,680.0,644.0,855.0,867.0,1885.0,717.0,2069.0,955.0,,,,,,,,
24642,26:29.860,2,680.0,643.0,855.0,865.0,1883.0,718.0,2069.0,956.0,,,,,,,,
24643,26:29.893,2,680.0,643.0,855.0,865.0,1882.0,722.0,2067.0,956.0,,,,,,,,
