frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y,face_4_tl_x,face_4_tl_y,face_4_br_x,face_4_br_y
45453,28:17.028,3,636.0,685.0,766.0,857.0,1048.0,679.0,1188.0,872.0,1473.0,565.0,1618.0,765.0,,,,,,,,
45468,28:17.528,3,490.0,690.0,628.0,868.0,1348.0,587.0,1488.0,780.0,927.0,693.0,1068.0,887.0,,,,,,,,
45483,28:18.028,3,1200.0,589.0,1337.0,782.0,772.0,696.0,919.0,892.0,294.0,697.0,446.0,880.0,,,,,,,,
45498,28:18.530,3,1192.0,591.0,1327.0,787.0,280.0,712.0,437.0,898.0,763.0,707.0,910.0,900.0,,,,,,,,
45513,28:19.030,3,272.0,709.0,428.0,898.0,1184.0,578.0,1322.0,776.0,757.0,703.0,904.0,899.0,,,,,,,,
45528,28:19.530,3,1178.0,584.0,1315.0,774.0,257.0,720.0,415.0,906.0,745.0,707.0,894.0,905.0,,,,,,,,
45543,28:20.030,3,1184.0,580.0,1321.0,780.0,751.0,706.0,899.0,902.0,263.0,718.0,421.0,903.0,,,,,,,,
45558,28:20.530,3,1184.0,584.0,1321.0,775.0,751.0,705.0,899.0,902.0,262.0,717.0,420.0,904.0,,,,,,,,
45573,28:21.022,3,1189.0,587.0,1323.0,784.0,756.0,709.0,905.0,905.0,268.0,722.0,425.0,907.0,,,,,,,,
45588,28:21.522,3,1186.0,588.0,1322.0,784.0,268.0,722.0,425.0,907.0,756.0,707.0,905.0,904.0,,,,,,,,
45603,28:22.022,3,1188.0,589.0,1323.0,782.0,760.0,713.0,907.0,906.0,271.0,723.0,429.0,910.0,,,,,,,,
45618,28:22.522,3,1181.0,586.0,1319.0,783.0,274.0,722.0,432.0,913.0,760.0,711.0,908.0,906.0,,,,,,,,
45633,28:23.023,3,1189.0,590.0,1327.0,786.0,766.0,717.0,913.0,911.0,282.0,728.0,439.0,914.0,,,,,,,,
45648,28:23.523,3,1183.0,597.0,1323.0,790.0,285.0,729.0,442.0,918.0,768.0,719.0,914.0,913.0,,,,,,,,
45663,28:24.023,3,1180.0,603.0,1321.0,798.0,287.0,731.0,444.0,918.0,759.0,718.0,906.0,915.0,,,,,,,,
45678,28:24.523,3,279.0,731.0,437.0,920.0,1176.0,600.0,1315.0,798.0,751.0,722.0,903.0,918.0,,,,,,,,
45693,28:25.023,3,362.0,744.0,513.0,933.0,1237.0,615.0,1375.0,802.0,817.0,732.0,962.0,928.0,,,,,,,,
45708,28:25.523,3,467.0,741.0,609.0,921.0,1319.0,600.0,1457.0,791.0,904.0,726.0,1047.0,917.0,,,,,,,,
45723,28:26.023,3,1280.0,588.0,1418.0,786.0,419.0,726.0,565.0,903.0,866.0,712.0,1010.0,904.0,,,,,,,,
45738,28:26.523,3,1213.0,591.0,1350.0,783.0,328.0,693.0,480.0,877.0,793.0,698.0,941.0,894.0,,,,,,,,
45753,28:27.025,3,1221.0,592.0,1358.0,784.0,335.0,694.0,487.0,878.0,799.0,698.0,946.0,894.0,,,,,,,,
45768,28:27.525,3,1259.0,589.0,1397.0,782.0,840.0,700.0,985.0,893.0,388.0,696.0,535.0,880.0,,,,,,,,
45783,28:28.025,3,1261.0,585.0,1399.0,775.0,390.0,692.0,537.0,873.0,842.0,693.0,987.0,889.0,,,,,,,,
45798,28:28.525,3,1260.0,585.0,1397.0,774.0,387.0,683.0,534.0,869.0,841.0,694.0,986.0,886.0,,,,,,,,
45813,28:29.025,3,940.0,743.0,1082.0,936.0,1354.0,643.0,1494.0,832.0,509.0,730.0,647.0,911.0,,,,,,,,
45828,28:29.525,3,1301.0,654.0,1438.0,844.0,887.0,749.0,1028.0,940.0,445.0,728.0,585.0,913.0,,,,,,,,
45843,28:30.025,3,427.0,728.0,568.0,903.0,1287.0,655.0,1424.0,846.0,872.0,746.0,1015.0,937.0,,,,,,,,
45858,28:30.525,3,440.0,694.0,581.0,869.0,1294.0,612.0,1435.0,813.0,882.0,711.0,1024.0,902.0,,,,,,,,
45873,28:31.025,3,1283.0,608.0,1422.0,803.0,870.0,706.0,1014.0,905.0,430.0,704.0,573.0,877.0,,,,,,,,
45888,28:31.527,3,447.0,709.0,590.0,888.0,1293.0,617.0,1433.0,814.0,884.0,721.0,1026.0,912.0,,,,,,,,
45903,28:32.027,3,404.0,737.0,550.0,923.0,845.0,756.0,988.0,946.0,1259.0,662.0,1397.0,853.0,,,,,,,,
45918,28:32.527,3,644.0,682.0,774.0,857.0,1046.0,695.0,1185.0,888.0,1457.0,608.0,1599.0,800.0,,,,,,,,
45933,28:33.027,3,1999.0,593.0,2183.0,810.0,1141.0,666.0,1258.0,831.0,1524.0,681.0,1669.0,879.0,,,,,,,,
45948,28:33.527,3,1968.0,541.0,2147.0,761.0,1118.0,667.0,1235.0,827.0,1501.0,664.0,1647.0,857.0,,,,,,,,
45963,28:34.027,3,1908.0,537.0,2083.0,751.0,1072.0,662.0,1190.0,827.0,1455.0,661.0,1598.0,852.0,,,,,,,,
45978,28:34.527,3,989.0,675.0,1107.0,837.0,1808.0,560.0,1970.0,765.0,1374.0,668.0,1514.0,861.0,,,,,,,,
45993,28:35.027,3,783.0,716.0,907.0,884.0,1580.0,630.0,1731.0,827.0,1174.0,726.0,1312.0,912.0,,,,,,,,
46008,28:35.528,3,909.0,658.0,1029.0,827.0,1717.0,574.0,1874.0,772.0,1293.0,669.0,1432.0,860.0,,,,,,,,
46023,28:36.028,3,850.0,693.0,971.0,860.0,1652.0,587.0,1805.0,791.0,1236.0,700.0,1374.0,884.0,,,,,,,,
46038,28:36.528,3,518.0,764.0,657.0,947.0,1346.0,702.0,1487.0,894.0,942.0,786.0,1082.0,981.0,,,,,,,,
46053,28:37.028,3,1310.0,690.0,1447.0,876.0,472.0,761.0,612.0,946.0,903.0,785.0,1044.0,974.0,,,,,,,,
46068,28:37.528,3,645.0,921.0,776.0,1098.0,1052.0,934.0,1193.0,1130.0,1460.0,836.0,1606.0,1031.0,,,,,,,,
46083,28:38.028,3,929.0,920.0,1049.0,1084.0,1748.0,892.0,1907.0,1100.0,1312.0,964.0,1451.0,1156.0,,,,,,,,
46098,28:38.528,3,882.0,732.0,1001.0,896.0,1690.0,714.0,1846.0,919.0,1263.0,779.0,1400.0,969.0,,,,,,,,
46113,28:39.028,3,619.0,521.0,752.0,706.0,1454.0,452.0,1599.0,651.0,1036.0,544.0,1175.0,741.0,,,,,,,,
46128,28:39.528,3,795.0,603.0,920.0,767.0,1611.0,498.0,1763.0,703.0,1192.0,607.0,1328.0,798.0,,,,,,,,
46143,28:40.030,3,790.0,729.0,914.0,890.0,1597.0,615.0,1746.0,812.0,1182.0,727.0,1321.0,916.0,,,,,,,,
46158,28:40.522,3,832.0,710.0,954.0,873.0,1221.0,699.0,1361.0,892.0,1640.0,588.0,1791.0,783.0,,,,,,,,
46173,28:41.022,3,777.0,717.0,903.0,882.0,1172.0,697.0,1312.0,889.0,1583.0,579.0,1732.0,773.0,,,,,,,,
46188,28:41.522,3,756.0,717.0,881.0,883.0,1563.0,574.0,1711.0,770.0,1157.0,696.0,1294.0,894.0,,,,,,,,
46203,28:42.022,3,728.0,713.0,854.0,881.0,1531.0,565.0,1679.0,762.0,1131.0,692.0,1271.0,886.0,,,,,,,,
46218,28:42.522,3,716.0,709.0,843.0,881.0,1519.0,566.0,1668.0,768.0,1116.0,695.0,1256.0,886.0,,,,,,,,
46233,28:43.022,3,647.0,696.0,779.0,869.0,1066.0,687.0,1206.0,887.0,1460.0,569.0,1607.0,763.0,,,,,,,,
46248,28:43.522,3,629.0,705.0,763.0,883.0,1450.0,571.0,1594.0,773.0,1056.0,691.0,1197.0,895.0,,,,,,,,
46263,28:44.023,3,590.0,742.0,730.0,924.0,1425.0,644.0,1570.0,848.0,1023.0,750.0,1162.0,956.0,,,,,,,,
46278,28:44.523,3,1158.0,831.0,1295.0,1020.0,211.0,934.0,375.0,1137.0,727.0,934.0,875.0,1142.0,,,,,,,,
46293,28:45.023,3,1419.0,863.0,1559.0,1046.0,967.0,946.0,1106.0,1147.0,516.0,934.0,658.0,1123.0,,,,,,,,
46308,28:45.523,3,988.0,831.0,1105.0,1002.0,1904.0,858.0,2071.0,1052.0,1381.0,889.0,1522.0,1089.0,,,,,,,,
46323,28:46.023,3,1012.0,759.0,1131.0,923.0,1928.0,776.0,2097.0,975.0,1407.0,813.0,1547.0,1013.0,,,,,,,,
46338,28:46.523,3,1915.0,740.0,2084.0,943.0,1002.0,740.0,1120.0,905.0,1398.0,782.0,1536.0,986.0,,,,,,,,
46353,28:47.023,3,965.0,826.0,1084.0,993.0,1858.0,816.0,2020.0,1012.0,1355.0,870.0,1496.0,1069.0,,,,,,,,
46368,28:47.523,3,1187.0,831.0,1326.0,1029.0,788.0,800.0,913.0,969.0,1656.0,749.0,1808.0,950.0,,,,,,,,
46383,28:48.023,3,824.0,784.0,947.0,956.0,1223.0,828.0,1359.0,1023.0,1678.0,754.0,1831.0,954.0,,,,,,,,
46398,28:48.525,3,799.0,759.0,923.0,930.0,1648.0,737.0,1800.0,940.0,1196.0,807.0,1333.0,1000.0,,,,,,,,
46413,28:49.025,3,789.0,683.0,912.0,849.0,1641.0,663.0,1793.0,861.0,1185.0,721.0,1321.0,924.0,,,,,,,,
46428,28:49.525,3,761.0,687.0,887.0,857.0,1160.0,729.0,1295.0,927.0,1615.0,664.0,1765.0,857.0,,,,,,,,
46443,28:50.025,3,715.0,719.0,842.0,886.0,1068.0,741.0,1212.0,935.0,1548.0,637.0,1695.0,831.0,,,,,,,,
46458,28:50.525,3,439.0,743.0,584.0,924.0,1295.0,629.0,1438.0,825.0,779.0,783.0,934.0,972.0,,,,,,,,
46473,28:51.025,3,460.0,707.0,605.0,886.0,1315.0,615.0,1453.0,804.0,795.0,748.0,950.0,953.0,,,,,,,,
46488,28:51.525,3,571.0,695.0,708.0,868.0,1408.0,606.0,1552.0,805.0,888.0,742.0,1041.0,945.0,,,,,,,,
46503,28:52.025,3,560.0,669.0,696.0,841.0,1398.0,604.0,1544.0,799.0,879.0,728.0,1029.0,923.0,,,,,,,,
46518,28:52.527,3,402.0,725.0,552.0,902.0,1266.0,613.0,1404.0,803.0,761.0,748.0,920.0,954.0,,,,,,,,
46533,28:53.027,3,382.0,719.0,534.0,904.0,1252.0,607.0,1392.0,797.0,794.0,731.0,942.0,938.0,,,,,,,,
46548,28:53.527,3,1811.0,685.0,1977.0,889.0,975.0,710.0,1093.0,874.0,1320.0,761.0,1463.0,964.0,,,,,,,,
46563,28:54.027,3,1014.0,689.0,1131.0,855.0,1861.0,647.0,2030.0,856.0,1341.0,744.0,1484.0,944.0,,,,,,,,
46578,28:54.527,3,1909.0,600.0,2085.0,815.0,1062.0,679.0,1179.0,847.0,1383.0,723.0,1526.0,925.0,,,,,,,,
46593,28:55.027,3,1863.0,592.0,2035.0,805.0,1028.0,675.0,1147.0,846.0,1340.0,718.0,1484.0,917.0,,,,,,,,
46608,28:55.527,3,1113.0,700.0,1230.0,865.0,1967.0,658.0,2149.0,880.0,1419.0,757.0,1566.0,958.0,,,,,,,,
46623,28:56.027,3,1913.0,634.0,2090.0,852.0,1068.0,704.0,1185.0,872.0,1379.0,749.0,1526.0,949.0,,,,,,,,
46638,28:56.527,3,1854.0,629.0,2026.0,845.0,1022.0,712.0,1141.0,878.0,1341.0,750.0,1486.0,947.0,,,,,,,,
46653,28:57.028,3,1728.0,634.0,1890.0,840.0,911.0,709.0,1031.0,875.0,1238.0,745.0,1384.0,943.0,,,,,,,,
46668,28:57.528,3,768.0,750.0,893.0,920.0,1578.0,684.0,1729.0,876.0,1106.0,787.0,1249.0,985.0,,,,,,,,
46683,28:58.028,3,536.0,756.0,673.0,932.0,1370.0,671.0,1513.0,861.0,902.0,786.0,1050.0,989.0,,,,,,,,
46698,28:58.528,3,493.0,704.0,635.0,885.0,1340.0,612.0,1481.0,803.0,867.0,736.0,1017.0,934.0,,,,,,,,
46713,28:59.028,3,509.0,719.0,648.0,896.0,1350.0,618.0,1492.0,815.0,880.0,742.0,1031.0,948.0,,,,,,,,
46728,28:59.528,3,489.0,721.0,629.0,901.0,1335.0,610.0,1475.0,802.0,868.0,741.0,1016.0,944.0,,,,,,,,
46743,29:00.028,3,836.0,693.0,961.0,861.0,1673.0,600.0,1831.0,801.0,1186.0,725.0,1328.0,921.0,,,,,,,,
46758,29:00.520,3,838.0,666.0,964.0,832.0,1686.0,575.0,1843.0,778.0,1195.0,698.0,1337.0,893.0,,,,,,,,
46773,29:01.020,3,851.0,700.0,976.0,860.0,1693.0,605.0,1851.0,803.0,1204.0,728.0,1345.0,921.0,,,,,,,,
46788,29:01.522,3,886.0,693.0,1009.0,861.0,1729.0,601.0,1890.0,802.0,1236.0,725.0,1377.0,920.0,,,,,,,,
46803,29:02.022,3,889.0,674.0,1010.0,836.0,1730.0,573.0,1890.0,774.0,1238.0,696.0,1383.0,893.0,,,,,,,,
46818,29:02.522,3,878.0,676.0,1002.0,842.0,1716.0,581.0,1874.0,782.0,1259.0,690.0,1399.0,884.0,,,,,,,,
46833,29:03.022,3,1703.0,603.0,1862.0,809.0,880.0,710.0,1003.0,872.0,1252.0,722.0,1391.0,920.0,,,,,,,,
46848,29:03.522,3,885.0,808.0,1007.0,970.0,1702.0,708.0,1861.0,907.0,1256.0,816.0,1397.0,1014.0,,,,,,,,
46863,29:04.022,3,1031.0,848.0,1149.0,1006.0,1872.0,738.0,2042.0,953.0,1415.0,854.0,1556.0,1060.0,,,,,,,,
46878,29:04.522,3,976.0,814.0,1095.0,976.0,1812.0,713.0,1978.0,922.0,1364.0,825.0,1504.0,1023.0,,,,,,,,
46893,29:05.022,3,976.0,767.0,1095.0,922.0,1812.0,668.0,1976.0,868.0,1361.0,774.0,1501.0,967.0,,,,,,,,
46908,29:05.523,3,960.0,754.0,1081.0,909.0,1794.0,639.0,1959.0,849.0,1346.0,755.0,1486.0,953.0,,,,,,,,
46923,29:06.023,3,937.0,752.0,1055.0,914.0,1759.0,638.0,1921.0,843.0,1318.0,753.0,1458.0,960.0,,,,,,,,
46938,29:06.523,3,930.0,748.0,1050.0,909.0,1748.0,638.0,1909.0,845.0,1312.0,754.0,1455.0,961.0,,,,,,,,
46953,29:07.023,3,917.0,752.0,1038.0,914.0,1741.0,644.0,1900.0,849.0,1276.0,759.0,1419.0,964.0,,,,,,,,
46968,29:07.523,3,913.0,810.0,1035.0,974.0,1739.0,708.0,1899.0,908.0,1281.0,829.0,1423.0,1029.0,,,,,,,,
46983,29:08.023,3,784.0,790.0,909.0,956.0,1607.0,676.0,1759.0,865.0,1163.0,792.0,1305.0,991.0,,,,,,,,
46998,29:08.523,3,776.0,708.0,902.0,874.0,1610.0,615.0,1762.0,820.0,1147.0,737.0,1287.0,933.0,,,,,,,,
47013,29:09.023,3,835.0,672.0,957.0,840.0,1662.0,643.0,1818.0,847.0,1194.0,729.0,1333.0,927.0,,,,,,,,
47028,29:09.523,3,838.0,721.0,960.0,885.0,1662.0,660.0,1818.0,862.0,1197.0,753.0,1337.0,959.0,,,,,,,,
47043,29:10.025,3,803.0,675.0,926.0,839.0,1627.0,598.0,1779.0,806.0,1164.0,707.0,1304.0,905.0,,,,,,,,
47058,29:10.525,3,792.0,658.0,918.0,826.0,1627.0,576.0,1779.0,777.0,1156.0,689.0,1298.0,892.0,,,,,,,,
47073,29:11.025,3,693.0,675.0,822.0,846.0,1524.0,603.0,1671.0,798.0,1065.0,709.0,1206.0,906.0,,,,,,,,
47088,29:11.525,3,661.0,682.0,790.0,857.0,1493.0,607.0,1640.0,803.0,1036.0,717.0,1177.0,915.0,,,,,,,,
47103,29:12.025,3,668.0,673.0,798.0,845.0,1506.0,600.0,1651.0,795.0,1044.0,705.0,1184.0,904.0,,,,,,,,
47118,29:12.525,3,672.0,670.0,801.0,840.0,1507.0,595.0,1652.0,795.0,1046.0,700.0,1187.0,900.0,,,,,,,,
47133,29:13.025,3,701.0,641.0,831.0,817.0,1069.0,689.0,1209.0,885.0,1525.0,574.0,1673.0,772.0,,,,,,,,
47148,29:13.525,3,904.0,737.0,1024.0,897.0,1718.0,670.0,1876.0,866.0,1250.0,779.0,1390.0,974.0,,,,,,,,
47163,29:14.027,3,1000.0,751.0,1117.0,916.0,1833.0,685.0,1998.0,895.0,1365.0,805.0,1504.0,1001.0,,,,,,,,
47178,29:14.527,3,976.0,745.0,1093.0,904.0,1833.0,665.0,1996.0,868.0,1347.0,791.0,1486.0,984.0,,,,,,,,
47193,29:15.027,3,1853.0,762.0,2022.0,966.0,971.0,827.0,1095.0,989.0,1348.0,871.0,1491.0,1071.0,,,,,,,,
47208,29:15.527,3,1009.0,965.0,1128.0,1129.0,1898.0,921.0,2072.0,1127.0,1377.0,1014.0,1522.0,1229.0,,,,,,,,
47223,29:16.027,3,920.0,1080.0,1041.0,1256.0,1771.0,1029.0,1935.0,1232.0,1276.0,1121.0,1419.0,1333.0,,,,,,,,
47238,29:16.527,3,1763.0,954.0,1925.0,1159.0,921.0,1007.0,1042.0,1178.0,1281.0,1040.0,1424.0,1245.0,,,,,,,,
47253,29:17.027,3,758.0,864.0,882.0,1032.0,1132.0,902.0,1270.0,1098.0,1593.0,810.0,1742.0,1007.0,,,,,,,,
47268,29:17.527,3,629.0,875.0,761.0,1046.0,1477.0,814.0,1620.0,1000.0,1025.0,906.0,1164.0,1101.0,,,,,,,,
47283,29:18.027,3,641.0,860.0,773.0,1032.0,1481.0,802.0,1623.0,991.0,1031.0,889.0,1171.0,1086.0,,,,,,,,
47298,29:18.528,3,813.0,865.0,937.0,1027.0,1205.0,880.0,1341.0,1070.0,1651.0,781.0,1802.0,976.0,,,,,,,,
47313,29:19.028,3,902.0,779.0,1023.0,944.0,1732.0,731.0,1892.0,933.0,1280.0,813.0,1415.0,1004.0,,,,,,,,
47328,29:19.528,3,833.0,896.0,955.0,1060.0,1212.0,924.0,1349.0,1118.0,1660.0,831.0,1815.0,1031.0,,,,,,,,
47343,29:20.028,3,785.0,905.0,909.0,1071.0,1607.0,849.0,1761.0,1052.0,1168.0,933.0,1306.0,1133.0,,,,,,,,
47358,29:20.520,3,782.0,926.0,907.0,1094.0,1606.0,877.0,1759.0,1079.0,1162.0,960.0,1299.0,1159.0,,,,,,,,
47373,29:21.020,3,788.0,912.0,912.0,1081.0,1609.0,862.0,1762.0,1065.0,1166.0,942.0,1304.0,1143.0,,,,,,,,
47388,29:21.520,3,782.0,910.0,906.0,1077.0,1607.0,864.0,1759.0,1065.0,1163.0,941.0,1300.0,1140.0,,,,,,,,
47403,29:22.020,3,841.0,822.0,962.0,986.0,1211.0,857.0,1347.0,1048.0,1665.0,778.0,1819.0,978.0,,,,,,,,
47418,29:22.522,3,803.0,846.0,924.0,1008.0,1623.0,780.0,1773.0,977.0,1171.0,867.0,1309.0,1061.0,,,,,,,,
47433,29:23.022,3,738.0,813.0,861.0,980.0,1560.0,748.0,1710.0,951.0,1115.0,844.0,1252.0,1034.0,,,,,,,,
47448,29:23.522,3,735.0,835.0,860.0,998.0,1113.0,861.0,1250.0,1052.0,1558.0,766.0,1707.0,963.0,,,,,,,,
47463,29:24.022,3,732.0,838.0,857.0,1001.0,1111.0,863.0,1248.0,1055.0,1551.0,773.0,1700.0,970.0,,,,,,,,
47478,29:24.522,3,1117.0,855.0,1253.0,1045.0,737.0,828.0,862.0,993.0,1557.0,761.0,1707.0,959.0,,,,,,,,
47493,29:25.022,3,742.0,820.0,867.0,988.0,1122.0,849.0,1258.0,1041.0,1564.0,763.0,1712.0,954.0,,,,,,,,
47508,29:25.522,3,759.0,772.0,883.0,940.0,1581.0,726.0,1730.0,920.0,1136.0,807.0,1275.0,1002.0,,,,,,,,
47523,29:26.022,3,752.0,794.0,878.0,959.0,1133.0,820.0,1267.0,1012.0,1572.0,735.0,1723.0,925.0,,,,,,,,
47538,29:26.522,3,738.0,778.0,864.0,945.0,1119.0,807.0,1254.0,995.0,1559.0,710.0,1706.0,907.0,,,,,,,,
47553,29:27.023,3,865.0,790.0,984.0,950.0,1683.0,712.0,1836.0,913.0,1233.0,810.0,1370.0,999.0,,,,,,,,
47568,29:27.523,3,912.0,762.0,1031.0,924.0,1738.0,683.0,1894.0,887.0,1282.0,784.0,1418.0,973.0,,,,,,,,
47583,29:28.023,3,896.0,761.0,1016.0,926.0,1713.0,685.0,1870.0,881.0,1259.0,782.0,1397.0,975.0,,,,,,,,
47598,29:28.523,3,1681.0,681.0,1836.0,879.0,878.0,768.0,1000.0,931.0,1232.0,780.0,1368.0,969.0,,,,,,,,
47613,29:29.023,3,734.0,825.0,860.0,993.0,1102.0,845.0,1236.0,1036.0,1537.0,747.0,1685.0,945.0,,,,,,,,
47628,29:29.523,3,794.0,762.0,917.0,926.0,1153.0,784.0,1289.0,976.0,1594.0,703.0,1744.0,894.0,,,,,,,,
47643,29:30.023,3,832.0,732.0,953.0,893.0,1627.0,665.0,1778.0,856.0,1147.0,757.0,1289.0,948.0,,,,,,,,
47658,29:30.523,3,834.0,734.0,955.0,900.0,1631.0,667.0,1784.0,858.0,1113.0,778.0,1260.0,966.0,,,,,,,,
47673,29:31.025,3,844.0,733.0,968.0,897.0,1636.0,662.0,1789.0,857.0,1117.0,772.0,1264.0,963.0,,,,,,,,
47688,29:31.525,3,819.0,734.0,943.0,899.0,1610.0,662.0,1762.0,854.0,1097.0,774.0,1242.0,965.0,,,,,,,,
47703,29:32.025,3,1617.0,732.0,1770.0,932.0,821.0,798.0,945.0,966.0,1109.0,843.0,1255.0,1040.0,,,,,,,,
47718,29:32.525,3,811.0,814.0,933.0,981.0,1607.0,757.0,1760.0,954.0,1096.0,862.0,1240.0,1054.0,,,,,,,,
47733,29:33.025,3,644.0,788.0,774.0,960.0,1446.0,726.0,1590.0,917.0,949.0,836.0,1093.0,1026.0,,,,,,,,
47748,29:33.525,3,749.0,759.0,875.0,925.0,1542.0,701.0,1689.0,901.0,1045.0,811.0,1188.0,1002.0,,,,,,,,
47763,29:34.025,3,952.0,733.0,1070.0,895.0,1761.0,668.0,1920.0,877.0,1274.0,775.0,1416.0,966.0,,,,,,,,
47778,29:34.525,3,1830.0,636.0,1995.0,849.0,1002.0,708.0,1119.0,875.0,1349.0,744.0,1491.0,940.0,,,,,,,,
47793,29:35.025,3,831.0,706.0,952.0,877.0,1641.0,636.0,1795.0,833.0,1186.0,734.0,1324.0,931.0,,,,,,,,
47808,29:35.527,3,856.0,705.0,978.0,867.0,1671.0,603.0,1828.0,803.0,1215.0,724.0,1353.0,914.0,,,,,,,,
47823,29:36.027,3,1804.0,469.0,1970.0,677.0,980.0,674.0,1103.0,841.0,1336.0,648.0,1481.0,843.0,,,,,,,,
47838,29:36.527,3,1768.0,428.0,1934.0,644.0,942.0,649.0,1068.0,820.0,1303.0,616.0,1449.0,817.0,,,,,,,,
47853,29:37.027,3,1767.0,418.0,1933.0,626.0,948.0,649.0,1074.0,814.0,1301.0,606.0,1447.0,807.0,,,,,,,,
47868,29:37.527,3,935.0,638.0,1061.0,806.0,1748.0,404.0,1911.0,609.0,1284.0,594.0,1430.0,798.0,,,,,,,,
47883,29:38.027,3,939.0,655.0,1065.0,829.0,1749.0,410.0,1913.0,616.0,1278.0,611.0,1427.0,812.0,,,,,,,,
47898,29:38.527,3,1733.0,387.0,1896.0,593.0,925.0,616.0,1049.0,797.0,1261.0,584.0,1408.0,783.0,,,,,,,,
47913,29:39.027,3,1728.0,361.0,1893.0,566.0,925.0,595.0,1048.0,767.0,1259.0,567.0,1406.0,763.0,,,,,,,,
47928,29:39.528,3,923.0,612.0,1047.0,777.0,1726.0,368.0,1889.0,572.0,1261.0,575.0,1406.0,775.0,,,,,,,,
47943,29:40.028,3,899.0,601.0,1023.0,765.0,1703.0,365.0,1865.0,569.0,1234.0,572.0,1380.0,765.0,,,,,,,,
47958,29:40.528,3,877.0,607.0,1002.0,768.0,1676.0,359.0,1835.0,563.0,1214.0,570.0,1360.0,767.0,,,,,,,,
47973,29:41.020,3,1692.0,323.0,1852.0,533.0,882.0,556.0,1011.0,727.0,1221.0,533.0,1367.0,731.0,,,,,,,,
47988,29:41.520,3,872.0,578.0,997.0,747.0,1672.0,339.0,1834.0,547.0,1207.0,549.0,1350.0,752.0,,,,,,,,
48003,29:42.020,3,873.0,606.0,995.0,768.0,1672.0,363.0,1833.0,568.0,1209.0,575.0,1354.0,771.0,,,,,,,,
48018,29:42.520,3,862.0,599.0,985.0,765.0,1664.0,355.0,1824.0,561.0,1201.0,571.0,1348.0,764.0,,,,,,,,
48033,29:43.020,3,777.0,701.0,906.0,864.0,1574.0,458.0,1727.0,654.0,1134.0,658.0,1281.0,854.0,,,,,,,,
48048,29:43.520,3,733.0,646.0,867.0,815.0,1529.0,390.0,1682.0,593.0,1092.0,605.0,1238.0,799.0,,,,,,,,
48063,29:44.022,3,744.0,635.0,876.0,805.0,1543.0,380.0,1693.0,576.0,1104.0,593.0,1251.0,785.0,,,,,,,,
48078,29:44.522,3,744.0,631.0,875.0,797.0,1547.0,377.0,1698.0,573.0,1106.0,585.0,1254.0,778.0,,,,,,,,
48093,29:45.022,3,750.0,620.0,882.0,787.0,1555.0,373.0,1706.0,574.0,1112.0,579.0,1260.0,774.0,,,,,,,,
48108,29:45.522,3,744.0,619.0,874.0,790.0,1551.0,373.0,1701.0,578.0,1104.0,579.0,1252.0,776.0,,,,,,,,
48123,29:46.022,3,745.0,631.0,874.0,798.0,1108.0,593.0,1255.0,783.0,1552.0,388.0,1702.0,589.0,,,,,,,,
48138,29:46.522,3,756.0,633.0,887.0,801.0,1564.0,389.0,1716.0,592.0,1116.0,599.0,1264.0,792.0,,,,,,,,
48153,29:47.022,3,748.0,637.0,879.0,804.0,1556.0,394.0,1709.0,597.0,1106.0,595.0,1252.0,791.0,,,,,,,,
48168,29:47.522,3,747.0,639.0,878.0,805.0,1114.0,592.0,1259.0,781.0,1555.0,379.0,1708.0,583.0,,,,,,,,
48183,29:48.022,3,744.0,641.0,877.0,809.0,1112.0,590.0,1256.0,779.0,1571.0,385.0,1719.0,579.0,,,,,,,,
48198,29:48.523,3,168.0,731.0,335.0,921.0,1129.0,616.0,1262.0,801.0,634.0,738.0,787.0,945.0,,,,,,,,
48213,29:49.023,2,413.0,806.0,583.0,1022.0,971.0,715.0,1105.0,905.0,,,,,,,,,,,,
48228,29:49.523,3,21.0,790.0,201.0,994.0,1063.0,742.0,1196.0,926.0,482.0,855.0,651.0,1068.0,,,,,,,,
48243,29:50.023,3,100.0,749.0,273.0,948.0,526.0,810.0,692.0,1016.0,1103.0,700.0,1235.0,877.0,,,,,,,,
48258,29:50.523,3,117.0,735.0,288.0,938.0,534.0,786.0,701.0,996.0,1115.0,672.0,1247.0,850.0,,,,,,,,
48273,29:51.023,3,160.0,727.0,326.0,927.0,1140.0,666.0,1270.0,842.0,565.0,775.0,730.0,987.0,,,,,,,,
48288,29:51.523,3,147.0,748.0,315.0,940.0,560.0,797.0,726.0,1004.0,1138.0,673.0,1268.0,853.0,,,,,,,,
48303,29:52.023,3,210.0,781.0,371.0,989.0,1173.0,696.0,1305.0,880.0,607.0,834.0,772.0,1038.0,,,,,,,,
48318,29:52.525,3,131.0,877.0,300.0,1078.0,1115.0,777.0,1247.0,953.0,542.0,922.0,711.0,1130.0,,,,,,,,
48333,29:53.025,3,144.0,843.0,311.0,1049.0,1122.0,748.0,1252.0,923.0,551.0,884.0,720.0,1097.0,,,,,,,,
