frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y
6296,04:30.530,1,1219.0,949.0,1334.0,1111.0
6311,04:31.030,1,1234.0,887.0,1353.0,1047.0
6326,04:31.530,1,1258.0,922.0,1377.0,1086.0
6341,04:32.030,1,1773.0,873.0,1915.0,1053.0
6356,04:32.532,1,2162.0,908.0,2338.0,1103.0
6371,04:33.032,1,2054.0,1000.0,2222.0,1203.0
6386,04:33.532,1,1570.0,830.0,1699.0,1006.0
6401,04:34.032,1,1437.0,842.0,1561.0,1013.0
6416,04:34.532,1,1452.0,889.0,1576.0,1061.0
6431,04:35.032,1,1428.0,906.0,1552.0,1077.0
6446,04:35.532,1,1407.0,913.0,1529.0,1082.0
6461,04:36.032,1,1402.0,886.0,1524.0,1054.0
6475,04:36.500,1,1345.0,887.0,1468.0,1054.0
6490,04:37.000,1,1228.0,853.0,1351.0,1012.0
6505,04:37.500,1,1256.0,854.0,1378.0,1013.0
6520,04:38.000,1,1204.0,858.0,1324.0,1021.0
6536,04:38.525,1,1184.0,822.0,1300.0,985.0
6551,04:39.025,1,1195.0,834.0,1313.0,998.0
6566,04:39.525,1,1157.0,753.0,1276.0,914.0
6581,04:40.025,1,1183.0,867.0,1304.0,1034.0
6595,04:40.527,1,1170.0,918.0,1292.0,1081.0
6610,04:41.027,1,1220.0,1016.0,1345.0,1182.0
6625,04:41.527,1,1276.0,1121.0,1399.0,1294.0
6640,04:42.027,1,1368.0,1152.0,1490.0,1331.0
6655,04:42.527,1,1358.0,1156.0,1482.0,1333.0
6670,04:43.027,1,1355.0,1127.0,1479.0,1306.0
6685,04:43.527,1,1370.0,965.0,1494.0,1138.0
6700,04:44.027,1,1269.0,982.0,1392.0,1147.0
6715,04:44.528,1,1225.0,1000.0,1347.0,1172.0
6730,04:45.028,1,1151.0,946.0,1272.0,1117.0
6745,04:45.528,1,1162.0,888.0,1286.0,1059.0
6760,04:46.028,1,1153.0,846.0,1276.0,1015.0
6775,04:46.528,1,1080.0,892.0,1198.0,1063.0
6790,04:47.028,1,1051.0,872.0,1172.0,1041.0
6805,04:47.528,1,957.0,859.0,1088.0,1042.0
6820,04:48.028,1,922.0,840.0,1058.0,1023.0
6835,04:48.530,1,962.0,778.0,1115.0,990.0
6850,04:49.030,1,1027.0,826.0,1218.0,1099.0
6865,04:49.530,1,1119.0,843.0,1367.0,1197.0
6880,04:50.030,1,1124.0,844.0,1378.0,1207.0
6895,04:50.530,1,1122.0,799.0,1344.0,1117.0
6910,04:51.030,1,1150.0,818.0,1331.0,1068.0
6925,04:51.530,1,1143.0,812.0,1313.0,1052.0
6940,04:52.030,1,1138.0,834.0,1323.0,1091.0
6955,04:52.532,1,1120.0,822.0,1324.0,1108.0
6970,04:53.032,1,1184.0,767.0,1370.0,1025.0
6985,04:53.532,1,1190.0,801.0,1365.0,1050.0
7000,04:54.032,1,1187.0,734.0,1361.0,971.0
7015,04:54.532,1,1128.0,446.0,1347.0,745.0
7030,04:55.032,1,1134.0,568.0,1450.0,1027.0
7045,04:55.532,1,1221.0,634.0,1455.0,952.0
7060,04:56.032,1,1176.0,605.0,1394.0,913.0
7074,04:56.500,1,1211.0,595.0,1484.0,972.0
7089,04:57.000,0,,,,
7104,04:57.500,0,,,,
